Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
3.34,2017:Q4,2018-01-24,3.0141,16:15,3.354
3.25,2017:Q3,2017-10-18,2.9025,16:15,3.026
2.37,2017:Q2,2017-07-19,2.1183,16:15,2.319
1.63,2017:Q1,2017-04-19,1.3403,16:15,1.518
2.67,2016:Q4,2017-01-25,2.3875,16:28,2.296
2.58,2016:Q3,2016-10-19,2.3104,16:15,2.424
2.06,2016:Q2,2016-07-20,1.78,16:10,1.821
1.4,2016:Q1,2016-04-20,1.109,16:10,1.201
2.19,2015:Q4,2016-01-27,1.9041,16:15,2.332
2.57,2015:Q3,2015-10-21,2.292,16:15,2.355
1.95,2015:Q2,2015-07-22,1.6846,16:10,1.749
1.34,2015:Q1,2015-04-21,1.3886,16:10,1.187
2.19,2014:Q4,2015-01-21,1.9217,16:10,2.095
2.2,2014:Q3,2014-10-15,1.9361,16:18,2.082
1.65,2014:Q2,2014-07-16,1.3735,16:15,1.455
0.9,2014:Q1,2014-04-16,0.6822,16:15,0.709
1.59,2013:Q4,2014-01-22,1.3727,16:15,1.475
1.63,2013:Q3,2013-10-16,1.4163,15:40,1.585
1.12,2013:Q2,2013-07-16,0.8924,16:20,0.999
0.58,2013:Q1,2013-04-16,0.3592,16:44,0.478
1.27,2012:Q4,2013-01-23,1.0179,16:15,1.048
1.35,2012:Q3,2012-10-16,1.137,16:16,1.13
0.66,2012:Q2,2012-07-17,0.3552,16:10,0.502
0.36,2012:Q1,2012-04-17,0.2487,16:05,0.051
0.82,2011:Q4,2012-01-25,0.8307,16:15,0.592
0.92,2011:Q3,2011-10-18,0.9236,16:15,0.762
0.4,2011:Q2,2011-07-19,0.407,16:15,0.432
-0.32,2011:Q1,2011-04-19,-0.3236,16:30,-0.049
0.16,2010:Q4,2011-02-01,0.1885,16:30,0.179
0.4,2010:Q3,2010-10-19,0.403,17:28,0.253
0.25,2010:Q2,2010-07-20,0.2539,17:00,-0.285
-0.57,2010:Q1,2010-04-21,-0.587,16:20,-0.642
-0.21,2009:Q4,2010-02-03,-0.1993,16:20,-0.208
