Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.4,2017:Q4,2018-01-31,0.4006,07:00,0.37
0.33,2017:Q3,2017-11-01,0.3319,07:00,0.42
0.33,2017:Q2,2017-08-01,0.3248,07:00,0.36
0.36,2017:Q1,2017-05-02,0.3572,07:00,0.346
0.5445,2016:Q4,2017-02-01,0.517,07:00,0.568
0.44,2016:Q3,2016-11-01,0.41,07:00,0.46
0.39,2016:Q2,2016-08-02,0.3818,07:00,0.39
0.34,2016:Q1,2016-05-03,0.3352,07:00,0.404
0.48,2015:Q4,2016-02-02,0.4791,07:00,0.538
0.43,2015:Q3,2015-10-29,0.4264,07:01,0.438
0.45,2015:Q2,2015-07-30,0.4451,07:00,0.438
0.4,2015:Q1,2015-04-30,0.3993,07:00,0.406
0.51,2014:Q4,2015-02-02,0.5076,07:00,0.505
0.51,2014:Q3,2014-10-30,0.5163,07:00,0.46
0.46,2014:Q2,2014-07-30,0.4573,07:00,0.46
0.42,2014:Q1,2014-04-30,0.4269,07:00,0.404
0.53,2013:Q4,2014-01-30,0.5063,07:00,0.454
0.49,2013:Q3,2013-10-29,0.4709,07:15,0.405
0.52,2013:Q2,2013-07-30,0.4547,07:00,0.443
0.42,2013:Q1,2013-04-30,0.3658,07:00,0.438
0.56,2012:Q4,2013-01-31,0.4928,06:30,0.51
0.47,2012:Q3,2012-11-01,0.44,16:30,0.478
0.5,2012:Q2,2012-08-02,0.499,16:01,0.49
0.52,2012:Q1,2012-05-07,0.6131,16:01,0.503
0.61,2011:Q4,2012-02-09,0.976,16:01,0.6
-2.4245362661989844e-14,2011:Q3,2011-11-01,0.6934,16:01,0.535
0.52,2011:Q2,2011-08-04,0.519,16:20,0.515
0.53,2011:Q1,2011-04-29,0.5254,07:00,0.533
-2.4245362661989844e-14,2010:Q4,2011-02-08,0.6948,16:06,0.613
0.55,2010:Q3,2010-11-02,0.5476,16:12,0.518
0.48,2010:Q2,2010-08-03,0.4804,16:01,0.57
-2.4245362661989844e-14,2010:Q1,2010-05-03,0.5468,16:01,0.535
0.64,2009:Q4,2010-02-04,0.6416,16:00,0.613
