Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.09,2017:Q3,2017-11-07,1.0908,16:05,0.962
1.06,2017:Q2,2017-08-08,1.0601,16:28,0.948
1.05,2017:Q1,2017-05-10,1.0437,08:30,0.866
0.6,2016:Q4,2017-02-15,0.6989,16:05,0.606
0.41,2016:Q3,2016-11-02,0.5345,16:01,0.356
0.07,2016:Q2,2016-08-03,0.2192,17:06,-0.012
-0.4,2016:Q1,2016-05-04,-0.2802,17:00,-0.395
-0.25,2015:Q4,2016-02-16,-3.8811,17:00,-0.221
-0.15,2015:Q3,2015-11-03,-0.1544,18:00,-0.08
0.15,2015:Q2,2015-08-04,0.1508,17:00,-0.021
-0.37,2015:Q1,2015-05-04,-0.3719,18:00,-0.382
0.87,2014:Q4,2015-02-17,0.8404,17:52,0.8
1.53,2014:Q3,2014-11-04,1.5055,16:30,1.513
1.71,2014:Q2,2014-08-05,1.7185,16:20,1.713
1.67,2014:Q1,2014-05-06,1.6732,16:45,1.516
1.35,2013:Q4,2014-02-19,2.3241,08:00,1.404
1.62,2013:Q3,2013-11-06,1.6295,06:00,1.55
1.37,2013:Q2,2013-08-07,1.37,06:00,1.267
1.06,2013:Q1,2013-05-07,1.0593,06:00,1.064
1.18,2012:Q4,2013-02-19,1.2631,06:00,1.018
1.01,2012:Q3,2012-11-02,1.0314,06:00,0.948
0.79,2012:Q2,2012-08-02,0.8126,06:00,0.899
1.26,2012:Q1,2012-05-03,1.2602,06:00,1.263
1.37,2011:Q4,2012-02-15,1.3896,06:00,1.309
1.45,2011:Q3,2011-11-03,1.5295,06:00,1.458
1.78,2011:Q2,2011-08-04,1.775,06:00,1.737
1.52,2011:Q1,2011-05-06,1.5187,06:00,1.569
1.43,2010:Q4,2011-02-16,1.5903,06:00,1.535
1.47,2010:Q3,2010-11-03,1.4647,06:00,1.499
1.46,2010:Q2,2010-08-04,1.5608,06:00,1.501
2.0,2010:Q1,2010-05-07,1.9937,06:00,1.713
1.23,2009:Q4,2010-02-17,1.2147,06:00,0.988
