Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.63,2017:Q3,2017-11-02,0.542,06:53,0.608
0.5,2017:Q2,2017-08-03,0.4209,07:05,0.532
0.39,2017:Q1,2017-05-04,0.31,06:07,0.443
0.56,2016:Q4,2017-02-21,0.474,06:07,0.579
0.55,2016:Q3,2016-11-03,0.47,06:07,0.548
0.18,2016:Q2,2016-08-04,0.1127,06:07,0.356
0.23,2016:Q1,2016-05-05,0.1556,06:07,0.264
0.3,2015:Q4,2016-02-25,0.2123,06:07,0.284
0.3,2015:Q3,2015-11-05,0.2377,06:07,0.292
0.26,2015:Q2,2015-08-05,0.1831,06:07,0.448
0.31,2015:Q1,2015-04-30,0.2254,Bef-mkt,0.405
0.51,2014:Q4,2015-02-19,0.4198,06:07,0.514
0.61,2014:Q3,2014-11-05,0.5285,06:07,0.58
0.43,2014:Q2,2014-07-31,0.3311,06:07,0.407
0.44,2014:Q1,2014-05-01,0.3829,06:07,0.397
0.5,2013:Q4,2014-02-20,0.4445,06:07,0.429
0.46,2013:Q3,2013-10-31,0.4088,06:07,0.454
0.38,2013:Q2,2013-08-01,0.3301,06:07,0.369
0.38,2013:Q1,2013-05-02,0.3398,06:07,0.304
0.51,2012:Q4,2013-02-21,0.465,06:07,0.392
0.48,2012:Q3,2012-10-31,0.3701,06:07,0.387
0.36,2012:Q2,2012-08-02,0.2704,06:07,0.317
0.27,2012:Q1,2012-05-03,0.2191,06:04,0.172
0.41,2011:Q4,2012-02-22,0.3385,06:03,0.358
0.29,2011:Q3,2011-11-02,0.2515,06:09,0.262
0.19,2011:Q2,2011-08-03,0.1479,06:00,0.169
-0.05,2011:Q1,2011-05-04,-0.0822,06:03,0.045
0.23,2010:Q4,2011-02-23,0.1902,05:59,0.243
0.32,2010:Q3,2010-11-03,0.3151,06:00,0.328
0.22,2010:Q2,2010-08-04,0.1828,06:00,0.186
0.15,2010:Q1,2010-05-05,0.1087,06:00,0.091
0.21,2009:Q4,2010-02-22,0.1282,06:00,0.206
