Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.85,2017:Q3,2017-11-02,0.8165,07:00,0.857
0.54,2017:Q2,2017-08-02,0.51,08:00,0.524
0.65,2017:Q1,2017-05-03,0.607,08:00,0.615
0.44,2016:Q4,2017-02-08,0.4979,08:00,0.449
0.91,2016:Q3,2016-10-26,0.8685,08:00,0.786
0.65,2016:Q2,2016-08-09,0.6189,08:00,0.56
0.68,2016:Q1,2016-05-06,0.6881,08:08,0.675
0.38,2015:Q4,2016-02-03,0.4047,08:00,0.384
0.83,2015:Q3,2015-10-30,0.8277,08:00,0.706
0.59,2015:Q2,2015-07-29,0.5695,08:00,0.52
0.71,2015:Q1,2015-04-29,0.737,08:00,0.689
0.48,2014:Q4,2015-02-13,0.438,08:00,0.499
0.78,2014:Q3,2014-10-29,0.7944,08:00,0.715
0.51,2014:Q2,2014-07-31,0.4687,07:00,0.497
0.62,2014:Q1,2014-04-30,0.5713,06:00,0.676
0.5,2013:Q4,2014-02-06,0.4084,08:00,0.535
0.78,2013:Q3,2013-10-30,0.7258,07:30,0.66
0.53,2013:Q2,2013-07-31,0.3925,08:00,0.544
0.7,2013:Q1,2013-05-01,0.5654,08:00,0.678
0.64,2012:Q4,2013-02-07,0.3682,07:30,0.649
0.77,2012:Q3,2012-11-01,0.555,07:30,0.718
0.61,2012:Q2,2012-08-01,0.2809,08:00,0.634
0.85,2012:Q1,2012-05-04,0.7397,07:30,0.794
0.82,2011:Q4,2012-01-25,0.8169,08:00,0.884
1.12,2011:Q3,2011-10-26,1.1335,08:00,1.097
1.05,2011:Q2,2011-07-27,1.046,08:00,0.953
1.17,2011:Q1,2011-04-27,1.2153,08:00,1.052
0.96,2010:Q4,2011-01-26,0.9414,08:00,0.915
1.11,2010:Q3,2010-10-22,1.1101,08:00,1.119
0.99,2010:Q2,2010-07-22,0.9905,08:00,0.914
1.0,2010:Q1,2010-04-23,1.0004,08:30,0.895
0.92,2009:Q4,2010-01-22,0.9238,08:30,0.858
