Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.57,2017:Q4,2018-01-31,0.5487,16:05,0.557
0.57,2017:Q3,2017-10-30,0.5727,16:00,0.544
0.48,2017:Q2,2017-08-02,0.4665,07:00,0.457
0.53,2017:Q1,2017-05-02,0.5182,16:00,0.502
0.47,2016:Q4,2017-02-07,0.5637,16:00,0.486
0.52,2016:Q3,2016-10-26,0.4737,08:00,0.434
0.44,2016:Q2,2016-07-27,0.4417,08:00,0.4
0.48,2016:Q1,2016-04-27,0.5101,08:00,0.396
0.46,2015:Q4,2016-02-03,0.4493,08:00,0.482
0.42,2015:Q3,2015-10-28,0.3526,08:00,0.406
0.47,2015:Q2,2015-07-30,0.1951,08:00,0.394
0.41,2015:Q1,2015-04-29,0.1113,08:00,0.375
0.47,2014:Q4,2015-02-11,0.511,08:00,0.432
0.5,2014:Q3,2014-11-05,0.6455,08:00,0.392
0.4,2014:Q2,2014-08-06,0.3986,08:00,0.388
0.39,2014:Q1,2014-05-07,0.0115,07:01,0.345
0.42,2013:Q4,2014-02-12,0.4153,16:01,0.44
0.41,2013:Q3,2013-11-06,0.6035,16:02,0.402
0.37,2013:Q2,2013-08-07,0.3594,16:02,0.341
0.34,2013:Q1,2013-05-07,0.3222,16:01,0.334
0.36,2012:Q4,2013-02-13,0.3752,16:02,0.374
0.37,2012:Q3,2012-11-07,0.3507,16:05,0.355
0.68,2012:Q2,2012-08-02,0.3489,16:03,0.66
0.57,2012:Q1,2012-05-03,0.282,16:05,0.564
0.57,2011:Q4,2012-02-21,0.3961,06:30,0.568
0.58,2011:Q3,2011-11-02,0.5709,16:05,0.554
0.62,2011:Q2,2011-08-04,0.6189,06:00,0.577
0.52,2011:Q1,2011-05-05,0.481,16:05,0.468
0.46,2010:Q4,2011-02-10,0.5152,16:10,0.463
0.47,2010:Q3,2010-11-04,0.4715,16:08,0.459
0.6,2010:Q2,2010-08-05,0.6779,16:05,0.519
0.49,2010:Q1,2010-05-06,0.5096,16:11,0.446
0.46,2009:Q4,2010-02-16,0.5917,06:30,0.448
