Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.55,2018:Q2,2017-12-21,0.5558,07:28,0.519
0.46,2018:Q1,2017-09-28,0.3947,07:28,0.401
0.37,2017:Q4,2017-06-29,0.5771,07:28,0.374
0.48,2017:Q3,2017-03-23,0.4806,07:30,0.443
0.49,2017:Q2,2016-12-22,0.4856,07:30,0.454
0.61,2017:Q1,2016-09-29,0.3877,07:30,0.478
0.52,2016:Q4,2016-06-30,0.3054,07:30,0.522
0.57,2016:Q3,2016-04-07,0.2764,07:30,0.547
0.71,2016:Q2,2015-12-22,0.5753,07:30,0.617
0.45,2016:Q1,2015-09-22,0.4085,07:30,0.397
0.59,2015:Q4,2015-06-30,0.59,07:54,0.59
0.59,2015:Q3,2015-03-26,0.5582,07:30,0.52
0.61,2015:Q2,2014-12-18,0.635,07:30,0.609
0.39,2015:Q1,2014-09-18,0.4557,07:30,0.35
0.55,2014:Q4,2014-06-26,0.3146,07:30,0.55
0.62,2014:Q3,2014-03-20,0.6066,07:30,0.598
0.62,2014:Q2,2013-12-19,0.5523,07:30,0.552
0.37,2014:Q1,2013-09-19,0.3862,07:30,0.392
0.6,2013:Q4,2013-06-27,0.545,07:30,0.594
0.55,2013:Q3,2013-04-03,0.5392,07:30,0.563
0.57,2013:Q2,2012-12-20,0.5733,07:30,0.549
0.44,2013:Q1,2012-09-20,0.6519,07:30,0.352
0.51,2012:Q4,2012-06-21,0.7042,07:30,0.497
0.51,2012:Q3,2012-03-22,0.5176,07:30,0.482
0.47,2012:Q2,2011-12-20,0.4939,07:30,0.425
0.29,2012:Q1,2011-09-20,0.3049,07:30,0.309
0.47,2011:Q4,2011-06-23,0.4657,07:30,0.481
0.5,2011:Q3,2011-03-24,0.5223,07:30,0.463
0.45,2011:Q2,2010-12-21,0.4468,07:30,0.463
0.34,2011:Q1,2010-09-21,0.3412,07:30,0.385
0.39,2010:Q4,2010-06-24,0.3538,07:30,0.397
0.44,2010:Q3,2010-03-25,0.4242,07:30,0.435
