Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.82,2017:Q4,2018-01-25,0.8146,16:15,0.744
0.81,2017:Q3,2017-10-26,0.8026,16:15,0.793
1.0308,2017:Q2,2017-07-27,1.0442,16:15,1.029
0.4,2017:Q1,2017-04-27,0.3798,16:21,0.388
0.66,2016:Q4,2017-01-26,0.6991,16:41,0.659
0.77,2016:Q3,2016-10-27,0.7757,16:18,0.762
0.97,2016:Q2,2016-07-28,0.9707,16:32,0.959
0.34,2016:Q1,2016-04-28,0.3054,16:30,0.298
0.59,2015:Q4,2016-02-02,0.6744,16:44,0.546
0.77,2015:Q3,2015-10-27,0.8021,16:24,0.694
0.94,2015:Q2,2015-07-28,0.9416,16:12,0.939
0.2673,2015:Q1,2015-04-24,0.282,06:57,0.265
0.56,2014:Q4,2015-02-03,0.4063,16:12,0.535
0.69,2014:Q3,2014-10-28,0.6774,16:20,0.676
0.8,2014:Q2,2014-07-29,0.6071,16:13,0.721
0.42,2014:Q1,2014-04-06,0.4265,20:38,0.232
0.45,2013:Q4,2014-01-28,0.5068,16:14,0.491
0.57,2013:Q3,2013-10-29,0.62,16:09,0.614
0.73,2013:Q2,2013-07-30,0.7295,16:11,0.696
0.32,2013:Q1,2013-04-30,0.3557,16:10,0.239
0.27,2012:Q4,2013-01-29,0.3545,16:11,0.379
0.5,2012:Q3,2012-10-30,0.5433,16:13,0.549
0.59,2012:Q2,2012-07-31,0.5884,16:15,0.563
0.27,2012:Q1,2012-05-01,0.2875,16:09,0.261
0.39,2011:Q4,2012-01-31,0.3874,16:16,0.331
0.43,2011:Q3,2011-10-25,0.414,16:11,0.442
0.37,2011:Q2,2011-07-26,0.3607,16:12,0.42
0.25,2011:Q1,2011-04-26,0.1462,16:50,0.238
0.43,2010:Q4,2011-02-01,0.4373,16:18,0.26
0.44,2010:Q3,2010-10-26,0.3979,16:10,0.418
0.4,2010:Q2,2010-07-27,0.4354,16:36,0.463
0.28,2010:Q1,2010-04-22,0.2592,16:22,0.253
0.19,2009:Q4,2010-02-02,0.1862,16:48,0.237
