Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.5628,2017:Q4,2018-01-31,0.527,16:30,0.47
0.5076,2017:Q3,2017-10-25,0.5064,16:20,0.41
0.4339,2017:Q2,2017-07-26,0.4347,16:22,0.333
0.4003,2017:Q1,2017-04-26,0.4126,16:20,0.582
0.504,2016:Q4,2017-02-01,0.4977,16:37,0.31
0.5379,2016:Q3,2016-10-27,0.5379,16:20,0.706
0.5682,2016:Q2,2016-07-27,0.5682,16:20,0.63
0.5543,2016:Q1,2016-05-04,0.5578,16:20,0.577
0.5732,2015:Q4,2016-02-03,0.574,16:24,0.66
1.2201,2015:Q3,2015-10-28,0.4937,16:20,0.656
1.7197,2015:Q2,2015-07-29,0.4017,16:10,0.52
0.81,2015:Q1,2015-04-29,0.4529,16:05,0.508
0.4727,2014:Q4,2015-02-04,0.4761,16:05,0.463
0.9216,2014:Q3,2014-10-29,0.9325,16:05,0.468
0.4364,2014:Q2,2014-07-30,0.4766,16:05,0.085
-0.0008,2014:Q1,2014-04-30,0.1575,16:05,0.06
-0.171,2013:Q4,2014-02-05,0.1589,16:05,-0.02
1.0422,2013:Q3,2013-11-06,0.4763,16:05,0.45
0.5097,2013:Q2,2013-07-31,0.4585,16:05,0.493
0.4834,2013:Q1,2013-05-01,0.4615,16:05,0.41
0.4666,2012:Q4,2013-02-06,0.3871,16:05,0.37
0.3816,2012:Q3,2012-11-01,0.3215,16:05,0.343
0.3906,2012:Q2,2012-08-02,0.3399,16:05,0.41
0.3551,2012:Q1,2012-05-03,0.3548,16:05,0.283
0.3221,2011:Q4,2012-02-02,0.2542,16:05,0.293
0.2625,2011:Q3,2011-11-03,0.2256,16:05,0.268
0.2382,2011:Q2,2011-08-04,0.188,23:22,0.267
0.24,2011:Q1,2011-05-05,0.2302,16:05,0.21
0.2,2010:Q4,2011-02-03,0.2,16:05,0.222
0.1053,2010:Q3,2010-11-04,0.111,17:05,0.09
0.193,2010:Q2,2010-08-05,0.0884,17:05,0.107
0.1933,2010:Q1,2010-05-06,0.192,17:01,0.09
0.152,2009:Q4,2010-02-04,0.1226,17:00,0.105
