Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.7,2017-10-09,2017-11-16,Regular Cash,2017-12-01,Quarter,2017-11-17
0.7,2017-07-12,2017-08-16,Regular Cash,2017-09-01,Quarter,2017-08-18
0.7,2017-05-03,2017-05-16,Regular Cash,2017-06-01,Quarter,2017-05-18
0.63,2017-02-08,2017-02-16,Regular Cash,2017-03-01,Quarter,2017-02-21
0.63,2016-10-07,2016-11-15,Regular Cash,2016-12-01,Quarter,2016-11-17
0.63,2016-07-13,2016-08-16,Regular Cash,2016-09-01,Quarter,2016-08-18
0.63,2016-05-04,2016-05-16,Regular Cash,2016-06-01,Quarter,2016-05-18
0.56,2016-02-03,2016-02-11,Regular Cash,2016-03-01,Quarter,2016-02-16
0.56,2015-10-09,2015-11-10,Regular Cash,2015-12-01,Quarter,2015-11-13
0.56,2015-07-08,2015-08-13,Regular Cash,2015-09-01,Quarter,2015-08-17
0.56,2015-05-06,2015-05-14,Regular Cash,2015-06-01,Quarter,2015-05-18
0.5,2015-02-04,2015-02-12,Regular Cash,2015-03-02,Quarter,2015-02-17
0.5,2014-10-01,2014-11-12,Regular Cash,2014-12-01,Quarter,2014-11-14
0.5,2014-07-09,2014-08-13,Regular Cash,2014-09-02,Quarter,2014-08-15
0.5,2014-05-07,2014-05-15,Regular Cash,2014-06-02,Quarter,2014-05-19
0.39,2014-02-07,2014-02-13,Regular Cash,2014-03-03,Quarter,2014-02-18
0.39,2013-10-02,2013-11-12,Regular Cash,2013-12-02,Quarter,2013-11-14
0.3125,2013-07-10,2013-08-14,Regular Cash,2013-09-03,Quarter,2013-08-16
0.3125,2013-05-08,2013-05-16,Regular Cash,2013-06-03,Quarter,2013-05-20
0.3125,2012-12-07,2013-02-19,Regular Cash,2013-03-01,Quarter,2013-02-21
0.25,2012-10-03,2012-10-11,Regular Cash,2012-12-03,Quarter,2012-10-15
0.2,2012-05-24,2012-07-19,Regular Cash,2012-09-04,Irreg,2012-07-23
