Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.5875,2017-10-24,2017-12-14,Regular Cash,2018-01-02,Quarter,2017-12-15
0.55,2017-07-27,2017-09-14,Regular Cash,2017-10-02,Quarter,2017-09-15
0.55,2017-05-24,2017-06-13,Regular Cash,2017-07-03,Quarter,2017-06-15
0.55,2017-02-15,2017-03-13,Regular Cash,2017-04-03,Quarter,2017-03-15
0.55,2016-10-31,2016-12-13,Regular Cash,2016-12-30,Quarter,2016-12-15
0.485,2016-07-27,2016-09-08,Regular Cash,2016-09-30,Quarter,2016-09-12
0.485,2016-05-25,2016-06-02,Regular Cash,2016-06-24,Quarter,2016-06-06
0.485,2016-02-18,2016-03-03,Regular Cash,2016-03-21,Quarter,2016-03-07
0.485,2015-10-29,2015-11-27,Regular Cash,2015-12-15,Quarter,2015-12-01
0.475,2015-08-27,2015-09-09,Regular Cash,2015-09-30,Quarter,2015-09-11
0.475,2015-05-28,2015-06-10,Regular Cash,2015-06-26,Quarter,2015-06-12
0.475,2015-02-19,2015-03-04,Regular Cash,2015-03-20,Quarter,2015-03-06
0.475,2014-11-17,2014-12-03,Regular Cash,2014-12-22,Quarter,2014-12-05
0.255,2014-11-17,2014-11-25,Special Cash,2014-12-15,None,2014-11-28
0.07234,2014-09-15,2014-09-26,Stock Dividend,2014-11-04,None,2014-09-30
0.972602,2014-09-15,2014-09-26,Special Cash,2014-11-04,None,2014-09-30
0.442957,2014-09-15,2014-09-23,Regular Cash,2014-10-15,Quarter,2014-09-25
0.251786,2014-05-28,2014-06-23,Regular Cash,2014-07-15,Quarter,2014-06-25
0.251786,2014-03-14,2014-03-21,Regular Cash,2014-04-15,Quarter,2014-03-25
0.251786,2013-12-16,2013-12-24,Regular Cash,2014-01-15,Quarter,2013-12-27
0.251786,2013-09-11,2013-09-23,Regular Cash,2013-10-15,Quarter,2013-09-25
0.251786,2013-06-06,2013-06-21,Regular Cash,2013-07-15,Quarter,2013-06-25
0.251786,2013-03-14,2013-03-21,Regular Cash,2013-04-15,Quarter,2013-03-25
0.251786,2012-12-14,2012-12-21,Regular Cash,2013-01-17,Quarter,2012-12-26
0.088835,2012-10-11,2012-10-18,Stock Dividend,2012-11-21,None,2012-10-22
0.976361,2012-10-11,2012-10-18,Special Cash,2012-11-21,None,2012-10-22
0.231243,2012-09-06,2012-09-21,Regular Cash,2012-10-15,Quarter,2012-09-25
0.231243,2012-06-05,2012-06-20,Regular Cash,2012-07-13,Quarter,2012-06-22
0.214114,2012-03-08,2012-03-21,Regular Cash,2012-04-13,Quarter,2012-03-23
0.214114,2011-12-01,2011-12-21,Regular Cash,2012-01-13,Quarter,2011-12-23
0.214114,2011-09-08,2011-09-21,Regular Cash,2011-10-14,Quarter,2011-09-23
0.214114,2011-06-10,2011-06-22,Regular Cash,2011-07-15,Quarter,2011-06-24
1.0,2011-03-23,2011-04-01,Poison Pill Rights,,None,2011-04-01
0.160586,2011-03-15,2011-03-23,Regular Cash,2011-04-15,Quarter,2011-03-25
0.160586,2010-12-13,2010-12-22,Regular Cash,2011-01-14,Quarter,2010-12-27
0.053529,2010-09-15,2010-09-24,Regular Cash,2010-10-15,Quarter,2010-09-28
0.053529,2010-06-04,2010-06-23,Regular Cash,2010-07-15,Quarter,2010-06-25
0.053529,2010-02-25,2010-03-23,Regular Cash,2010-04-15,Quarter,2010-03-25
