Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.175,2014-08-20,2014-08-29,Cancelled,2014-10-07,Quarter,2014-09-03
0.175,2014-04-24,2014-05-29,Regular Cash,2014-07-08,Quarter,2014-06-02
0.175,2014-01-22,2014-02-27,Regular Cash,2014-04-07,Quarter,2014-03-03
0.175,2013-10-24,2013-11-27,Regular Cash,2014-01-08,Quarter,2013-12-02
0.175,2013-08-08,2013-08-29,Regular Cash,2013-10-07,Quarter,2013-09-03
0.125,2013-04-25,2013-05-30,Regular Cash,2013-07-08,Quarter,2013-06-03
0.125,2013-01-23,2013-02-27,Regular Cash,2013-04-05,Quarter,2013-03-01
0.125,2012-10-25,2012-11-29,Regular Cash,2012-12-31,Quarter,2012-12-03
0.125,2012-08-09,2012-08-30,Regular Cash,2012-10-05,Quarter,2012-09-04
15.0,2011-01-28,2012-06-29,Special Cash,2012-06-29,None,
1.0,2011-01-28,2012-06-29,Spinoff,2012-06-28,None,2012-06-14
0.2,2012-05-31,2012-06-29,Stock Split,,None,
0.575,2012-01-26,2012-02-28,Regular Cash,2012-04-09,Quarter,2012-03-01
0.575,2011-10-27,2011-11-29,Regular Cash,2012-01-09,Quarter,2011-12-01
0.575,2011-06-30,2011-09-01,Regular Cash,2011-10-07,Quarter,2011-09-06
0.575,2011-04-28,2011-05-27,Regular Cash,2011-07-08,Quarter,2011-06-01
0.575,2011-01-27,2011-02-25,Regular Cash,2011-04-08,Quarter,2011-03-01
0.575,2010-10-28,2010-11-29,Regular Cash,2010-12-31,Quarter,2010-12-01
0.55,2010-06-24,2010-09-02,Regular Cash,2010-10-07,Quarter,2010-09-07
0.55,2010-04-28,2010-05-27,Regular Cash,2010-07-08,Quarter,2010-06-01
0.55,2010-01-28,2010-02-25,Regular Cash,2010-04-07,Quarter,2010-03-01
