Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.07,2017-11-14,2017-11-28,Regular Cash,2017-12-21,Quarter,2017-11-29
0.07,2017-08-24,2017-09-06,Regular Cash,2017-09-29,Quarter,2017-09-07
0.07,2017-05-09,2017-05-30,Regular Cash,2017-06-23,Quarter,2017-06-01
0.07,2017-01-25,2017-02-22,Regular Cash,2017-03-20,Quarter,2017-02-24
0.06,2016-11-15,2016-11-28,Regular Cash,2016-12-22,Quarter,2016-11-30
0.06,2016-08-24,2016-09-02,Regular Cash,2016-09-30,Quarter,2016-09-07
0.06,2016-05-10,2016-05-27,Regular Cash,2016-06-24,Quarter,2016-06-01
0.06,2016-01-27,2016-02-24,Regular Cash,2016-03-21,Quarter,2016-02-26
0.06,2015-11-18,2015-11-30,Regular Cash,2015-12-28,Quarter,2015-12-02
0.06,2015-08-21,2015-09-02,Regular Cash,2015-09-28,Quarter,2015-09-04
0.06,2015-05-12,2015-05-29,Regular Cash,2015-06-26,Quarter,2015-06-02
0.06,2015-01-28,2015-02-25,Regular Cash,2015-03-24,Quarter,2015-02-27
0.06,2014-11-19,2014-12-01,Regular Cash,2014-12-29,Quarter,2014-12-03
0.06,2014-08-21,2014-09-03,Regular Cash,2014-09-26,Quarter,2014-09-05
0.06,2014-01-22,2014-05-07,Regular Cash,2014-06-02,Quarter,2014-05-09
