Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.24,2017-12-18,2017-12-28,Regular Cash,2018-01-29,Quarter,2017-12-29
0.24,2017-08-07,2017-09-21,Regular Cash,2017-10-27,Quarter,2017-09-22
0.24,2017-05-30,2017-06-21,Regular Cash,2017-07-28,Quarter,2017-06-23
0.24,2017-03-01,2017-03-29,Regular Cash,2017-04-28,Quarter,2017-03-31
0.24,2016-12-19,2016-12-28,Regular Cash,2017-01-27,Quarter,2016-12-30
0.24,2016-08-23,2016-09-21,Regular Cash,2016-10-28,Quarter,2016-09-23
0.24,2016-05-23,2016-06-22,Regular Cash,2016-07-29,Quarter,2016-06-24
0.24,2016-02-24,2016-03-29,Regular Cash,2016-04-29,Quarter,2016-03-31
0.22,2015-12-14,2015-12-29,Regular Cash,2016-01-29,Quarter,2015-12-31
0.22,2015-08-24,2015-09-28,Regular Cash,2015-10-30,Quarter,2015-09-30
0.22,2015-05-05,2015-05-13,Regular Cash,2015-07-14,Quarter,2015-05-15
0.22,2015-02-24,2015-03-04,Regular Cash,2015-04-24,Quarter,2015-03-06
0.22,2014-12-15,2014-12-24,Regular Cash,2015-01-30,Quarter,2014-12-29
0.22,2014-08-26,2014-09-24,Regular Cash,2014-10-31,Quarter,2014-09-26
0.22,2014-05-23,2014-06-25,Regular Cash,2014-07-25,Quarter,2014-06-27
0.22,2014-03-05,2014-03-26,Regular Cash,2014-04-25,Quarter,2014-03-28
0.2,2013-12-16,2013-12-24,Regular Cash,2014-01-31,Quarter,2013-12-27
0.2,2013-09-09,2013-09-25,Regular Cash,2013-10-25,Quarter,2013-09-27
0.2,2013-06-14,2013-06-26,Regular Cash,2013-07-26,Quarter,2013-06-28
0.2,2013-03-08,2013-03-26,Regular Cash,2013-04-26,Quarter,2013-03-28
0.18,2012-12-14,2012-12-24,Regular Cash,2013-01-25,Quarter,2012-12-27
0.18,2012-09-14,2012-09-25,Regular Cash,2012-10-26,Quarter,2012-09-27
0.18,2012-06-15,2012-06-26,Regular Cash,2012-07-27,Quarter,2012-06-28
0.18,2011-12-19,2012-03-28,Regular Cash,2012-04-27,Quarter,2012-03-30
