Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.36,2017-12-13,2017-12-27,Regular Cash,2018-01-20,Quarter,2017-12-28
0.36,2017-08-23,2017-09-14,Regular Cash,2017-10-20,Quarter,2017-09-15
0.36,2017-05-17,2017-06-13,Regular Cash,2017-07-20,Quarter,2017-06-15
0.36,2017-02-22,2017-03-13,Regular Cash,2017-04-20,Quarter,2017-03-15
0.34,2016-12-14,2016-12-22,Regular Cash,2017-01-20,Quarter,2016-12-27
0.34,2016-08-24,2016-09-13,Regular Cash,2016-10-20,Quarter,2016-09-15
0.34,2016-05-18,2016-06-14,Regular Cash,2016-07-20,Quarter,2016-06-16
0.34,2016-02-17,2016-03-11,Regular Cash,2016-04-20,Quarter,2016-03-15
0.32,2015-12-09,2015-12-22,Regular Cash,2016-01-20,Quarter,2015-12-24
0.32,2015-08-19,2015-09-15,Regular Cash,2015-10-20,Quarter,2015-09-17
0.32,2015-05-20,2015-06-16,Regular Cash,2015-07-20,Quarter,2015-06-18
0.32,2015-02-18,2015-03-13,Regular Cash,2015-04-20,Quarter,2015-03-17
0.3,2014-12-10,2014-12-23,Regular Cash,2015-01-20,Quarter,2014-12-26
0.3,2014-08-20,2014-09-16,Regular Cash,2014-10-20,Quarter,2014-09-18
0.3,2014-05-21,2014-06-17,Regular Cash,2014-07-20,Quarter,2014-06-19
0.3,2014-02-19,2014-03-18,Regular Cash,2014-04-20,Quarter,2014-03-20
0.28,2013-12-11,2013-12-24,Regular Cash,2014-01-20,Quarter,2013-12-27
0.28,2013-08-21,2013-09-17,Regular Cash,2013-10-20,Quarter,2013-09-19
0.28,2013-05-21,2013-06-18,Regular Cash,2013-07-20,Quarter,2013-06-20
0.27,2013-02-20,2013-03-19,Regular Cash,2013-04-20,Quarter,2013-03-21
0.27,2012-12-12,2012-12-24,Regular Cash,2013-01-20,Quarter,2012-12-27
0.27,2012-08-22,2012-09-18,Regular Cash,2012-10-20,Quarter,2012-09-20
0.27,2012-05-16,2012-06-19,Regular Cash,2012-07-20,Quarter,2012-06-21
0.26,2012-02-22,2012-03-20,Regular Cash,2012-04-20,Quarter,2012-03-22
0.26,2011-12-14,2011-12-22,Regular Cash,2012-01-20,Quarter,2011-12-27
0.26,2011-08-24,2011-09-20,Regular Cash,2011-10-20,Quarter,2011-09-22
0.26,2011-05-18,2011-06-21,Regular Cash,2011-07-20,Quarter,2011-06-23
0.2525,2011-02-23,2011-03-22,Regular Cash,2011-04-20,Quarter,2011-03-24
0.2525,2010-12-15,2010-12-21,Regular Cash,2011-01-20,Quarter,2010-12-23
0.2525,2010-08-25,2010-09-21,Regular Cash,2010-10-20,Quarter,2010-09-23
0.2525,2010-05-19,2010-06-22,Regular Cash,2010-07-20,Quarter,2010-06-24
0.245,2010-02-17,2010-03-23,Regular Cash,2010-04-20,Quarter,2010-03-25
