Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.35,2017-11-16,2018-01-09,Regular Cash,2018-01-29,Quarter,2018-01-10
0.35,2017-09-27,2017-10-12,Regular Cash,2017-10-30,Quarter,2017-10-13
0.35,2017-06-27,2017-07-11,Regular Cash,2017-07-31,Quarter,2017-07-13
0.35,2017-03-22,2017-04-10,Regular Cash,2017-05-01,Quarter,2017-04-12
0.35,2016-11-17,2017-01-09,Regular Cash,2017-01-30,Quarter,2017-01-11
0.35,2016-09-01,2016-10-07,Regular Cash,2016-10-31,Quarter,2016-10-12
0.312,2016-06-22,2016-07-07,Regular Cash,2016-08-01,Quarter,2016-07-11
0.312,2016-03-23,2016-04-07,Regular Cash,2016-05-02,Quarter,2016-04-11
0.312,2015-11-19,2016-01-07,Regular Cash,2016-02-01,Quarter,2016-01-11
0.312,2015-09-28,2015-10-09,Regular Cash,2015-11-02,Quarter,2015-10-14
0.312,2015-06-25,2015-07-09,Regular Cash,2015-08-03,Quarter,2015-07-13
0.312,2015-03-25,2015-04-09,Regular Cash,2015-05-04,Quarter,2015-04-13
0.312,2014-11-19,2015-01-08,Regular Cash,2015-02-02,Quarter,2015-01-12
0.312,2014-09-22,2014-10-08,Regular Cash,2014-11-03,Quarter,2014-10-13
0.312,2014-06-25,2014-07-03,Regular Cash,2014-08-04,Quarter,2014-07-08
0.312,2014-03-26,2014-04-04,Regular Cash,2014-04-28,Quarter,2014-04-08
0.312,2013-11-20,2014-01-03,Regular Cash,2014-01-27,Quarter,2014-01-07
0.312,2013-09-25,2013-10-04,Regular Cash,2013-10-28,Quarter,2013-10-08
0.29,2013-06-26,2013-07-03,Regular Cash,2013-07-29,Quarter,2013-07-08
0.29,2012-12-04,2012-12-12,Regular Cash,2012-12-28,Quarter,2012-12-14
0.29,2012-11-14,2012-12-12,Regular Cash,2012-12-28,Quarter,2012-12-14
0.29,2012-09-24,2012-10-04,Regular Cash,2012-10-29,Quarter,2012-10-09
0.29,2012-06-27,2012-07-05,Regular Cash,2012-07-30,Quarter,2012-07-09
0.29,2012-03-22,2012-04-04,Regular Cash,2012-04-30,Quarter,2012-04-09
0.29,2011-11-16,2011-12-22,Regular Cash,2012-01-30,Quarter,2011-12-27
0.29,2011-09-22,2011-10-06,Regular Cash,2011-10-31,Quarter,2011-10-11
0.29,2011-06-23,2011-07-07,Regular Cash,2011-08-01,Quarter,2011-07-11
0.29,2011-03-24,2011-04-07,Regular Cash,2011-05-02,Quarter,2011-04-11
0.29,2010-11-18,2010-12-22,Regular Cash,2011-01-31,Quarter,2010-12-27
0.275,2010-09-23,2010-10-07,Regular Cash,2010-11-01,Quarter,2010-10-12
0.275,2010-06-24,2010-07-01,Regular Cash,2010-08-02,Quarter,2010-07-06
0.275,2010-03-25,2010-03-31,Regular Cash,2010-05-03,Quarter,2010-04-05
