Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.2,2017-11-15,2017-11-30,Regular Cash,2017-12-11,Quarter,2017-12-01
0.2,2017-08-18,2017-08-30,Regular Cash,2017-09-11,Quarter,2017-09-01
0.2,2017-05-19,2017-05-31,Regular Cash,2017-06-12,Quarter,2017-06-02
0.2,2017-02-16,2017-03-01,Regular Cash,2017-03-13,Quarter,2017-03-03
0.2,2016-11-16,2016-11-30,Regular Cash,2016-12-12,Quarter,2016-12-02
0.2,2016-08-17,2016-08-31,Regular Cash,2016-09-12,Quarter,2016-09-02
0.2,2016-05-23,2016-06-01,Regular Cash,2016-06-13,Quarter,2016-06-03
0.2,2016-02-22,2016-03-02,Regular Cash,2016-03-14,Quarter,2016-03-04
0.2,2015-11-20,2015-11-27,Regular Cash,2015-12-09,Quarter,2015-12-01
0.2,2015-08-20,2015-08-28,Regular Cash,2015-09-09,Quarter,2015-09-01
0.2,2015-05-21,2015-05-29,Regular Cash,2015-06-10,Quarter,2015-06-02
0.2,2015-02-19,2015-02-27,Regular Cash,2015-03-11,Quarter,2015-03-03
0.2,2014-11-19,2014-11-28,Regular Cash,2014-12-10,Quarter,2014-12-02
0.2,2014-08-20,2014-08-28,Regular Cash,2014-09-10,Quarter,2014-09-02
0.2,2014-05-22,2014-06-03,Regular Cash,2014-06-17,Quarter,2014-06-05
0.2,2014-02-21,2014-03-04,Regular Cash,2014-03-18,Quarter,2014-03-06
0.2,2013-11-19,2013-11-27,Regular Cash,2013-12-17,Quarter,2013-12-02
0.2,2013-08-20,2013-08-29,Regular Cash,2013-09-17,Quarter,2013-09-03
0.2,2013-05-24,2013-05-30,Regular Cash,2013-06-18,Quarter,2013-06-03
0.2,2013-02-22,2013-02-28,Regular Cash,2013-03-19,Quarter,2013-03-04
0.175,2012-11-14,2012-11-21,Regular Cash,2012-12-11,Quarter,2012-11-26
0.175,2012-08-15,2012-08-23,Regular Cash,2012-09-11,Quarter,2012-08-27
0.175,2012-05-15,2012-05-24,Regular Cash,2012-06-12,Quarter,2012-05-29
0.175,2012-02-14,2012-02-23,Regular Cash,2012-03-13,Quarter,2012-02-27
0.175,2011-11-15,2011-11-23,Regular Cash,2011-12-13,Quarter,2011-11-28
0.175,2011-08-17,2011-08-25,Regular Cash,2011-09-13,Quarter,2011-08-29
0.175,2011-05-17,2011-05-25,Regular Cash,2011-06-14,Quarter,2011-05-27
0.175,2011-02-15,2011-02-23,Regular Cash,2011-03-15,Quarter,2011-02-25
0.175,2010-11-16,2010-11-23,Regular Cash,2010-12-14,Quarter,2010-11-26
0.175,2010-08-17,2010-08-25,Regular Cash,2010-09-14,Quarter,2010-08-27
0.175,2010-05-18,2010-05-26,Regular Cash,2010-06-15,Quarter,2010-05-28
0.175,2010-02-16,2010-02-24,Regular Cash,2010-03-16,Quarter,2010-02-26
