Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.25,2018-01-18,2018-01-30,Regular Cash,2018-02-15,Quarter,2018-01-31
0.25,2017-10-17,2017-10-30,Regular Cash,2017-11-15,Quarter,2017-10-31
0.25,2017-07-19,2017-07-27,Regular Cash,2017-08-15,Quarter,2017-07-31
0.2,2017-04-19,2017-04-27,Regular Cash,2017-05-15,Quarter,2017-05-01
0.2,2017-01-17,2017-01-27,Regular Cash,2017-02-15,Quarter,2017-01-31
0.2,2016-10-19,2016-10-27,Regular Cash,2016-11-15,Quarter,2016-10-31
0.2,2016-07-20,2016-07-27,Regular Cash,2016-08-15,Quarter,2016-07-29
0.15,2016-04-18,2016-04-27,Regular Cash,2016-05-13,Quarter,2016-04-29
0.15,2016-01-19,2016-01-27,Regular Cash,2016-02-15,Quarter,2016-01-29
0.15,2015-10-19,2015-10-28,Regular Cash,2015-11-13,Quarter,2015-10-30
0.15,2015-07-20,2015-07-29,Regular Cash,2015-08-14,Quarter,2015-07-31
0.15,2015-04-20,2015-04-28,Regular Cash,2015-05-15,Quarter,2015-04-30
0.1,2015-01-20,2015-01-28,Regular Cash,2015-02-13,Quarter,2015-01-30
0.1,2014-10-17,2014-10-29,Regular Cash,2014-11-14,Quarter,2014-10-31
0.1,2014-07-17,2014-07-29,Regular Cash,2014-08-15,Quarter,2014-07-31
0.1,2014-03-26,2014-04-28,Regular Cash,2014-05-15,Quarter,2014-04-30
0.05,2014-01-17,2014-01-29,Regular Cash,2014-02-14,Quarter,2014-01-31
0.05,2013-10-18,2013-10-29,Regular Cash,2013-11-15,Quarter,2013-10-31
0.05,2013-07-18,2013-07-29,Regular Cash,2013-08-15,Quarter,2013-07-31
0.05,2013-04-18,2013-04-26,Regular Cash,2013-05-15,Quarter,2013-04-30
0.05,2013-01-18,2013-02-01,Regular Cash,2013-02-15,Quarter,2013-02-05
0.05,2012-10-18,2012-10-29,Regular Cash,2012-11-15,Quarter,2012-10-31
0.05,2012-07-19,2012-07-27,Regular Cash,2012-08-15,Quarter,2012-07-31
0.05,2012-04-19,2012-04-26,Regular Cash,2012-05-15,Quarter,2012-04-30
0.05,2012-01-19,2012-01-27,Regular Cash,2012-02-15,Quarter,2012-01-31
0.05,2011-10-19,2011-10-27,Regular Cash,2011-11-15,Quarter,2011-10-31
0.05,2011-07-20,2011-07-27,Regular Cash,2011-08-15,Quarter,2011-07-29
0.05,2011-04-21,2011-04-27,Regular Cash,2011-05-13,Quarter,2011-04-29
0.05,2011-01-20,2011-01-27,Regular Cash,2011-02-15,Quarter,2011-01-31
0.05,2010-10-20,2010-10-27,Regular Cash,2010-11-15,Quarter,2010-10-29
0.05,2010-07-21,2010-07-28,Regular Cash,2010-08-13,Quarter,2010-07-30
0.05,2010-04-21,2010-04-28,Regular Cash,2010-05-14,Quarter,2010-04-30
0.05,2010-01-20,2010-01-27,Regular Cash,2010-02-12,Quarter,2010-01-29
