Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.25,2017-12-14,2018-01-19,Regular Cash,2018-02-22,Quarter,2018-01-22
0.25,2017-09-13,2017-10-20,Regular Cash,2017-11-22,Quarter,2017-10-23
0.25,2017-05-12,2017-07-19,Regular Cash,2017-08-22,Quarter,2017-07-21
0.25,2017-02-13,2017-04-19,Regular Cash,2017-05-22,Quarter,2017-04-21
0.25,2016-12-14,2017-01-18,Regular Cash,2017-02-22,Quarter,2017-01-22
0.25,2016-09-14,2016-10-19,Regular Cash,2016-11-22,Quarter,2016-10-21
0.25,2016-05-12,2016-07-20,Regular Cash,2016-08-22,Quarter,2016-07-22
0.25,2016-02-04,2016-04-20,Regular Cash,2016-05-23,Quarter,2016-04-22
0.25,2015-12-17,2016-01-20,Regular Cash,2016-02-22,Quarter,2016-01-22
0.25,2015-09-17,2015-10-20,Regular Cash,2015-11-23,Quarter,2015-10-22
0.25,2015-05-21,2015-07-20,Regular Cash,2015-08-21,Quarter,2015-07-22
0.25,2015-02-20,2015-04-20,Regular Cash,2015-05-22,Quarter,2015-04-22
0.25,2014-12-18,2015-01-20,Regular Cash,2015-02-23,Quarter,2015-01-22
0.25,2014-09-18,2014-10-20,Regular Cash,2014-11-21,Quarter,2014-10-22
0.25,2014-05-15,2014-07-18,Regular Cash,2014-08-22,Quarter,2014-07-22
0.25,2014-02-06,2014-04-17,Regular Cash,2014-05-22,Quarter,2014-04-22
0.2,2013-11-18,2014-01-17,Regular Cash,2014-02-21,Quarter,2014-01-22
0.2,2013-09-19,2013-10-18,Regular Cash,2013-11-22,Quarter,2013-10-22
0.2,2013-05-22,2013-07-18,Regular Cash,2013-08-22,Quarter,2013-07-22
0.2,2013-02-12,2013-04-18,Regular Cash,2013-05-22,Quarter,2013-04-22
0.17,2012-11-19,2013-01-17,Regular Cash,2013-02-22,Quarter,2013-01-22
0.17,2012-09-28,2012-10-18,Regular Cash,2012-11-21,Quarter,2012-10-22
0.17,2012-05-30,2012-07-19,Regular Cash,2012-08-22,Quarter,2012-07-23
0.17,2012-02-09,2012-04-19,Regular Cash,2012-05-22,Quarter,2012-04-23
0.15,2011-11-21,2012-01-19,Regular Cash,2012-02-22,Quarter,2012-01-23
0.15,2011-09-20,2011-10-19,Regular Cash,2011-11-22,Quarter,2011-10-21
0.15,2011-05-18,2011-07-20,Regular Cash,2011-08-22,Quarter,2011-07-22
0.15,2011-02-22,2011-04-19,Regular Cash,2011-05-23,Quarter,2011-04-22
0.15,2010-11-22,2011-01-19,Regular Cash,2011-02-22,Quarter,2011-01-21
0.15,2010-09-24,2010-10-20,Regular Cash,2010-11-22,Quarter,2010-10-22
0.15,2010-05-12,2010-07-20,Regular Cash,2010-08-23,Quarter,2010-07-22
0.15,2010-03-11,2010-04-20,Regular Cash,2010-05-21,Quarter,2010-04-22
0.15,2009-12-11,2010-01-20,Regular Cash,2010-02-22,Quarter,2010-01-22
