Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.45,2017-11-29,2018-01-08,Regular Cash,2018-01-24,Quarter,2018-01-09
0.45,2017-08-18,2017-10-02,Regular Cash,2017-10-18,Quarter,2017-10-03
0.45,2017-05-16,2017-07-06,Regular Cash,2017-07-24,Quarter,2017-07-10
0.45,2017-02-21,2017-04-03,Regular Cash,2017-04-19,Quarter,2017-04-05
0.45,2016-11-11,2017-01-06,Regular Cash,2017-01-25,Quarter,2017-01-10
0.4,2016-08-17,2016-09-30,Regular Cash,2016-10-19,Quarter,2016-10-04
0.4,2016-05-18,2016-07-01,Regular Cash,2016-07-20,Quarter,2016-07-06
0.4,2016-01-28,2016-04-04,Regular Cash,2016-04-20,Quarter,2016-04-06
0.38,2015-12-04,2016-01-08,Regular Cash,2016-01-27,Quarter,2016-01-12
0.38,2015-08-18,2015-10-02,Regular Cash,2015-10-21,Quarter,2015-10-06
0.38,2015-05-15,2015-07-06,Regular Cash,2015-07-22,Quarter,2015-07-08
0.38,2015-01-29,2015-04-06,Regular Cash,2015-04-22,Quarter,2015-04-08
0.33,2014-12-04,2015-01-09,Regular Cash,2015-01-28,Quarter,2015-01-13
0.33,2014-08-15,2014-10-03,Regular Cash,2014-10-22,Quarter,2014-10-07
0.33,2014-05-21,2014-07-07,Regular Cash,2014-07-23,Quarter,2014-07-09
0.33,2014-01-30,2014-04-04,Regular Cash,2014-04-23,Quarter,2014-04-08
0.3,2013-12-06,2014-01-03,Regular Cash,2014-01-22,Quarter,2014-01-07
0.3,2013-08-20,2013-09-27,Regular Cash,2013-10-16,Quarter,2013-10-01
0.3,2013-05-21,2013-06-28,Regular Cash,2013-07-17,Quarter,2013-07-02
0.3,2013-02-26,2013-03-28,Regular Cash,2013-04-16,Quarter,2013-04-02
0.3,2012-11-16,2013-01-09,Regular Cash,2013-01-28,Quarter,2013-01-11
0.17,2012-08-09,2012-09-27,Regular Cash,2012-10-16,Quarter,2012-10-01
0.17,2012-05-11,2012-06-29,Regular Cash,2012-07-18,Quarter,2012-07-03
0.17,2012-02-28,2012-03-30,Regular Cash,2012-04-17,Quarter,2012-04-03
0.17,2011-10-25,2012-01-05,Regular Cash,2012-01-24,Quarter,2012-01-09
0.1,2011-08-12,2011-10-05,Regular Cash,2011-10-24,Quarter,2011-10-07
0.1,2011-05-17,2011-06-30,Regular Cash,2011-07-19,Quarter,2011-07-05
0.1,2011-02-16,2011-04-01,Regular Cash,2011-04-19,Quarter,2011-04-05
0.1,2010-12-02,2011-01-06,Regular Cash,2011-01-25,Quarter,2011-01-10
0.1,2010-08-11,2010-09-30,Regular Cash,2010-10-19,Quarter,2010-10-04
0.1,2010-05-06,2010-07-01,Regular Cash,2010-07-20,Quarter,2010-07-06
0.1,2010-02-11,2010-04-01,Regular Cash,2010-04-20,Quarter,2010-04-06
0.1,2009-12-09,2010-01-05,Regular Cash,2010-01-22,Quarter,2010-01-07
