Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.56,2017-12-12,2018-01-04,Regular Cash,2018-01-31,Quarter,2018-01-05
0.56,2017-09-19,2017-10-05,Regular Cash,2017-10-31,Quarter,2017-10-06
0.5,2017-05-16,2017-07-03,Regular Cash,2017-07-31,Quarter,2017-07-06
0.5,2017-03-21,2017-04-04,Regular Cash,2017-04-30,Quarter,2017-04-06
0.48,2016-12-13,2017-01-04,Regular Cash,2017-01-31,Quarter,2017-01-06
0.48,2016-09-20,2016-10-04,Regular Cash,2016-10-31,Quarter,2016-10-06
0.48,2016-05-17,2016-07-01,Regular Cash,2016-07-31,Quarter,2016-07-06
0.44,2016-03-15,2016-04-04,Regular Cash,2016-04-30,Quarter,2016-04-06
0.44,2015-12-08,2016-01-04,Regular Cash,2016-01-31,Quarter,2016-01-06
0.44,2015-09-15,2015-10-02,Regular Cash,2015-10-31,Quarter,2015-10-06
0.44,2015-05-19,2015-07-01,Regular Cash,2015-07-31,Quarter,2015-07-06
0.4,2015-03-17,2015-04-01,Regular Cash,2015-04-30,Quarter,2015-04-06
0.4,2014-12-09,2015-01-02,Regular Cash,2015-01-31,Quarter,2015-01-06
0.4,2014-09-16,2014-10-02,Regular Cash,2014-10-31,Quarter,2014-10-06
0.4,2014-03-26,2014-07-01,Regular Cash,2014-07-31,Quarter,2014-07-03
0.38,2014-03-18,2014-04-02,Regular Cash,2014-04-30,Quarter,2014-04-04
0.38,2013-12-10,2014-01-02,Regular Cash,2014-01-31,Quarter,2014-01-06
0.38,2013-09-17,2013-10-02,Regular Cash,2013-10-31,Quarter,2013-10-04
0.38,2013-03-14,2013-07-02,Regular Cash,2013-07-31,Quarter,2013-07-05
0.3,2013-03-14,2013-04-03,Regular Cash,2013-04-30,Quarter,2013-04-05
0.3,2012-12-11,2013-01-02,Regular Cash,2013-01-31,Quarter,2013-01-04
0.3,2012-09-18,2012-10-03,Regular Cash,2012-10-31,Quarter,2012-10-05
0.3,2012-05-15,2012-07-03,Regular Cash,2012-07-31,Quarter,2012-07-06
0.3,2012-03-13,2012-04-03,Regular Cash,2012-04-30,Quarter,2012-04-05
0.25,2011-12-13,2012-01-04,Regular Cash,2012-01-31,Quarter,2012-01-06
0.25,2011-09-20,2011-10-04,Regular Cash,2011-10-31,Quarter,2011-10-06
0.25,2011-05-17,2011-07-01,Regular Cash,2011-07-31,Quarter,2011-07-06
0.25,2011-03-18,2011-04-04,Regular Cash,2011-04-30,Quarter,2011-04-06
0.05,2010-12-14,2011-01-04,Regular Cash,2011-01-31,Quarter,2011-01-06
0.05,2010-09-21,2010-10-04,Regular Cash,2010-10-31,Quarter,2010-10-06
0.05,2010-05-18,2010-07-01,Regular Cash,2010-07-31,Quarter,2010-07-06
0.05,2010-03-16,2010-04-01,Regular Cash,2010-04-30,Quarter,2010-04-06
0.05,2009-12-08,2010-01-04,Regular Cash,2010-01-31,Quarter,2010-01-06
