Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.24,2018-01-18,2018-01-29,Regular Cash,2018-02-09,Quarter,2018-01-30
0.24,2017-10-19,2017-10-30,Regular Cash,2017-11-09,Quarter,2017-10-31
0.24,2017-07-20,2017-07-28,Regular Cash,2017-08-11,Quarter,2017-08-01
0.19,2017-04-20,2017-04-28,Regular Cash,2017-05-12,Quarter,2017-05-02
0.19,2017-01-19,2017-01-27,Regular Cash,2017-02-10,Quarter,2017-01-31
0.19,2016-10-20,2016-10-28,Regular Cash,2016-11-10,Quarter,2016-11-01
0.19,2016-07-21,2016-07-29,Regular Cash,2016-08-12,Quarter,2016-08-02
0.17,2016-04-21,2016-04-29,Regular Cash,2016-05-13,Quarter,2016-05-03
0.17,2016-01-21,2016-01-29,Regular Cash,2016-02-12,Quarter,2016-02-02
0.17,2015-10-20,2015-10-29,Regular Cash,2015-11-13,Quarter,2015-11-02
0.17,2015-07-21,2015-07-30,Regular Cash,2015-08-13,Quarter,2015-08-03
0.17,2015-04-22,2015-04-30,Regular Cash,2015-05-14,Quarter,2015-05-04
0.17,2015-01-23,2015-01-30,Regular Cash,2015-02-13,Quarter,2015-02-03
0.17,2014-10-17,2014-10-24,Regular Cash,2014-11-07,Quarter,2014-10-28
0.17,2014-07-18,2014-07-25,Regular Cash,2014-08-08,Quarter,2014-07-29
0.17,2014-04-07,2014-04-23,Regular Cash,2014-05-07,Quarter,2014-04-25
0.15,2014-01-17,2014-01-29,Regular Cash,2014-02-07,Quarter,2014-01-31
0.15,2013-10-16,2013-10-24,Regular Cash,2013-11-05,Quarter,2013-10-28
0.15,2013-07-17,2013-07-25,Regular Cash,2013-08-06,Quarter,2013-07-29
0.15,2013-04-09,2013-04-25,Regular Cash,2013-05-07,Quarter,2013-04-29
0.13,2013-01-16,2013-01-24,Regular Cash,2013-02-05,Quarter,2013-01-28
0.13,2012-10-17,2012-10-25,Regular Cash,2012-11-06,Quarter,2012-10-29
0.13,2012-07-18,2012-07-26,Regular Cash,2012-08-07,Quarter,2012-07-30
0.13,2012-04-18,2012-04-26,Regular Cash,2012-05-08,Quarter,2012-04-30
0.13,2012-01-18,2012-01-26,Regular Cash,2012-02-07,Quarter,2012-01-30
0.13,2011-10-19,2011-10-27,Regular Cash,2011-11-09,Quarter,2011-10-31
0.13,2011-07-19,2011-07-27,Regular Cash,2011-08-09,Quarter,2011-07-29
0.13,2011-03-22,2011-04-27,Regular Cash,2011-05-10,Quarter,2011-04-29
0.09,2011-01-19,2011-01-27,Regular Cash,2011-02-09,Quarter,2011-01-31
0.09,2010-10-19,2010-10-27,Regular Cash,2010-11-09,Quarter,2010-10-29
0.09,2010-07-20,2010-07-28,Regular Cash,2010-08-10,Quarter,2010-07-30
0.09,2010-04-20,2010-04-28,Regular Cash,2010-05-11,Quarter,2010-04-30
0.09,2010-01-20,2010-01-28,Regular Cash,2010-02-09,Quarter,2010-02-01
