Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.5,2017-12-15,2018-01-09,Regular Cash,2018-02-01,Quarter,2018-01-10
0.49,2017-09-29,2017-10-06,Regular Cash,2017-11-01,Quarter,2017-10-10
0.49,2017-06-30,2017-07-06,Regular Cash,2017-08-01,Quarter,2017-07-10
0.49,2017-03-31,2017-04-06,Regular Cash,2017-05-01,Quarter,2017-04-10
0.49,2016-10-22,2017-01-06,Regular Cash,2017-02-01,Quarter,2017-01-10
0.48,2016-09-30,2016-10-05,Regular Cash,2016-11-01,Quarter,2016-10-10
0.48,2016-06-24,2016-07-06,Regular Cash,2016-08-01,Quarter,2016-07-08
0.48,2016-03-25,2016-04-06,Regular Cash,2016-05-02,Quarter,2016-04-08
0.48,2015-12-18,2016-01-06,Regular Cash,2016-02-01,Quarter,2016-01-08
0.47,2015-09-25,2015-10-07,Regular Cash,2015-11-02,Quarter,2015-10-09
0.47,2015-06-26,2015-07-08,Regular Cash,2015-08-03,Quarter,2015-07-10
0.47,2015-03-27,2015-04-08,Regular Cash,2015-05-01,Quarter,2015-04-10
0.47,2014-12-19,2015-01-07,Regular Cash,2015-02-02,Quarter,2015-01-09
0.46,2014-09-26,2014-10-08,Regular Cash,2014-11-03,Quarter,2014-10-10
0.46,2014-06-27,2014-07-08,Regular Cash,2014-08-01,Quarter,2014-07-10
0.46,2014-03-28,2014-04-08,Regular Cash,2014-05-01,Quarter,2014-04-10
0.46,2013-12-13,2014-01-08,Regular Cash,2014-02-03,Quarter,2014-01-10
0.45,2013-09-27,2013-10-08,Regular Cash,2013-11-01,Quarter,2013-10-10
0.45,2013-06-28,2013-07-08,Regular Cash,2013-08-01,Quarter,2013-07-10
0.45,2013-03-29,2013-04-08,Regular Cash,2013-05-01,Quarter,2013-04-10
0.45,2012-11-07,2013-01-08,Regular Cash,2013-02-01,Quarter,2013-01-10
0.44,2012-09-28,2012-10-05,Regular Cash,2012-11-01,Quarter,2012-10-10
0.44,2012-06-29,2012-07-06,Regular Cash,2012-08-01,Quarter,2012-07-10
0.44,2012-03-30,2012-04-05,Regular Cash,2012-05-01,Quarter,2012-04-10
0.44,2011-12-16,2012-01-06,Regular Cash,2012-02-01,Quarter,2012-01-10
0.43,2011-09-30,2011-10-05,Regular Cash,2011-11-01,Quarter,2011-10-10
0.43,2011-06-24,2011-07-06,Regular Cash,2011-08-01,Quarter,2011-07-08
0.43,2011-03-25,2011-04-06,Regular Cash,2011-05-02,Quarter,2011-04-08
0.43,2010-12-17,2011-01-06,Regular Cash,2011-02-01,Quarter,2011-01-10
0.42,2010-09-24,2010-10-06,Regular Cash,2010-11-01,Quarter,2010-10-08
0.42,2010-06-25,2010-07-07,Regular Cash,2010-08-02,Quarter,2010-07-09
0.42,2010-03-26,2010-04-07,Regular Cash,2010-05-03,Quarter,2010-04-09
0.42,2009-12-18,2010-01-06,Regular Cash,2010-02-01,Quarter,2010-01-08
