Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.41,2017-12-07,2017-12-18,Regular Cash,2018-01-16,Quarter,2017-12-19
0.37,2017-08-03,2017-09-18,Regular Cash,2017-10-16,Quarter,2017-09-19
0.37,2017-05-04,2017-06-16,Regular Cash,2017-07-17,Quarter,2017-06-20
0.37,2017-02-23,2017-03-17,Regular Cash,2017-04-17,Quarter,2017-03-21
0.37,2016-12-08,2016-12-16,Regular Cash,2017-01-17,Quarter,2016-12-20
0.35,2016-08-04,2016-09-16,Regular Cash,2016-10-17,Quarter,2016-09-20
0.35,2016-05-05,2016-06-17,Regular Cash,2016-07-15,Quarter,2016-06-21
0.35,2016-02-25,2016-03-11,Regular Cash,2016-04-15,Quarter,2016-03-15
0.35,2015-12-03,2015-12-11,Regular Cash,2016-01-15,Quarter,2015-12-15
0.33,2015-08-06,2015-09-11,Regular Cash,2015-10-15,Quarter,2015-09-15
0.33,2015-05-07,2015-06-12,Regular Cash,2015-07-15,Quarter,2015-06-16
0.33,2015-02-26,2015-03-06,Regular Cash,2015-04-15,Quarter,2015-03-10
0.33,2014-12-04,2014-12-12,Regular Cash,2015-01-15,Quarter,2014-12-16
0.275,2014-08-07,2014-09-12,Regular Cash,2014-10-15,Quarter,2014-09-16
0.275,2014-05-08,2014-06-13,Regular Cash,2014-07-15,Quarter,2014-06-17
0.275,2014-02-27,2014-03-07,Regular Cash,2014-04-15,Quarter,2014-03-11
0.275,2013-12-05,2013-12-13,Regular Cash,2014-01-15,Quarter,2013-12-17
0.23,2013-08-01,2013-09-13,Regular Cash,2013-10-15,Quarter,2013-09-17
0.23,2013-05-02,2013-06-14,Regular Cash,2013-07-15,Quarter,2013-06-18
0.23,2013-02-22,2013-03-01,Regular Cash,2013-04-15,Quarter,2013-03-05
0.23,2012-12-06,2012-12-14,Regular Cash,2012-12-28,Quarter,2012-12-18
0.2,2012-08-02,2012-09-14,Regular Cash,2012-10-15,Quarter,2012-09-18
0.2,2012-05-03,2012-06-15,Regular Cash,2012-07-16,Quarter,2012-06-19
0.2,2012-02-24,2012-03-02,Regular Cash,2012-04-16,Quarter,2012-03-06
0.2,2011-12-01,2011-12-16,Regular Cash,2012-01-17,Quarter,2011-12-20
0.175,2011-08-04,2011-09-16,Regular Cash,2011-10-17,Quarter,2011-09-20
0.175,2011-05-05,2011-06-17,Regular Cash,2011-07-15,Quarter,2011-06-21
0.175,2011-03-25,2011-03-04,Regular Cash,2011-04-15,Quarter,2011-03-08
0.175,2010-12-02,2010-12-17,Regular Cash,2011-01-18,Quarter,2010-12-21
0.155,2010-08-06,2010-09-17,Regular Cash,2010-10-15,Quarter,2010-09-21
0.155,2010-05-06,2010-06-11,Regular Cash,2010-07-15,Quarter,2010-06-15
0.155,2010-02-26,2010-03-05,Regular Cash,2010-04-15,Quarter,2010-03-09
