Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.31,2018-01-10,2018-02-01,Regular Cash,2018-03-02,Quarter,2018-02-02
0.31,2017-08-24,2017-10-26,Regular Cash,2017-11-30,Quarter,2017-10-27
0.31,2017-05-25,2017-07-26,Regular Cash,2017-08-30,Quarter,2017-07-28
0.31,2017-03-09,2017-04-26,Regular Cash,2017-05-31,Quarter,2017-04-28
0.26,2017-01-11,2017-01-25,Regular Cash,2017-02-28,Quarter,2017-01-27
0.26,2016-08-25,2016-10-26,Regular Cash,2016-11-28,Quarter,2016-10-28
0.26,2016-05-26,2016-07-27,Regular Cash,2016-08-26,Quarter,2016-07-29
0.26,2016-02-29,2016-04-27,Regular Cash,2016-05-27,Quarter,2016-04-29
0.22,2016-01-07,2016-01-28,Regular Cash,2016-02-26,Quarter,2016-01-29
0.22,2015-08-27,2015-10-29,Regular Cash,2015-11-27,Quarter,2015-10-30
0.22,2015-06-16,2015-07-30,Regular Cash,2015-08-27,Quarter,2015-07-31
0.22,2015-03-26,2015-04-30,Regular Cash,2015-05-27,Quarter,2015-05-01
0.18,2015-01-08,2015-01-29,Regular Cash,2015-02-26,Quarter,2015-01-30
0.18,2014-08-26,2014-10-29,Regular Cash,2014-11-25,Quarter,2014-10-31
0.18,2014-06-16,2014-07-30,Regular Cash,2014-08-27,Quarter,2014-08-01
0.18,2014-03-27,2014-04-30,Regular Cash,2014-05-28,Quarter,2014-05-02
0.15,2014-01-09,2014-01-29,Regular Cash,2014-02-27,Quarter,2014-01-31
0.15,2013-09-04,2013-10-30,Regular Cash,2013-11-26,Quarter,2013-11-01
0.15,2013-06-18,2013-07-31,Regular Cash,2013-08-28,Quarter,2013-08-02
0.15,2013-03-28,2013-05-01,Regular Cash,2013-05-29,Quarter,2013-05-03
0.12,2013-01-08,2013-01-24,Regular Cash,2013-02-27,Quarter,2013-01-28
0.12,2012-09-07,2012-10-24,Regular Cash,2012-11-26,Quarter,2012-10-26
0.12,2012-06-19,2012-07-25,Regular Cash,2012-08-28,Quarter,2012-07-27
0.12,2012-03-22,2012-04-25,Regular Cash,2012-05-29,Quarter,2012-04-27
0.1,2012-01-10,2012-01-25,Regular Cash,2012-02-27,Quarter,2012-01-27
0.1,2011-08-25,2011-10-26,Regular Cash,2011-11-28,Quarter,2011-10-28
