Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.75,2017-10-16,2017-11-29,Regular Cash,2017-12-28,Quarter,2017-11-30
0.75,2017-07-17,2017-08-29,Regular Cash,2017-09-28,Quarter,2017-08-31
0.75,2017-04-17,2017-05-30,Regular Cash,2017-06-29,Quarter,2017-06-01
0.65,2017-01-18,2017-02-28,Regular Cash,2017-03-30,Quarter,2017-03-02
0.65,2016-10-17,2016-11-29,Regular Cash,2016-12-29,Quarter,2016-12-01
0.65,2016-07-19,2016-08-30,Regular Cash,2016-09-29,Quarter,2016-09-01
0.65,2016-04-18,2016-05-27,Regular Cash,2016-06-29,Quarter,2016-06-01
0.65,2016-01-19,2016-02-29,Regular Cash,2016-03-30,Quarter,2016-03-02
0.65,2015-10-14,2015-11-30,Regular Cash,2015-12-30,Quarter,2015-12-02
0.65,2015-07-15,2015-08-28,Regular Cash,2015-09-29,Quarter,2015-09-01
0.65,2015-04-15,2015-05-28,Regular Cash,2015-06-29,Quarter,2015-06-01
0.6,2015-01-16,2015-02-26,Regular Cash,2015-03-30,Quarter,2015-03-02
0.6,2014-10-16,2014-11-28,Regular Cash,2014-12-30,Quarter,2014-12-02
0.55,2014-07-14,2014-08-27,Regular Cash,2014-09-29,Quarter,2014-08-29
0.55,2014-04-17,2014-05-28,Regular Cash,2014-06-27,Quarter,2014-05-30
0.55,2014-01-16,2014-02-26,Regular Cash,2014-03-28,Quarter,2014-02-28
0.55,2013-10-17,2013-11-27,Regular Cash,2013-12-30,Quarter,2013-12-02
0.5,2013-07-16,2013-08-28,Regular Cash,2013-09-27,Quarter,2013-08-30
0.5,2013-04-16,2013-05-28,Regular Cash,2013-06-27,Quarter,2013-05-30
0.5,2013-01-16,2013-02-26,Regular Cash,2013-03-28,Quarter,2013-02-28
0.5,2012-10-16,2012-11-28,Regular Cash,2012-12-28,Quarter,2012-11-30
0.46,2012-07-17,2012-08-28,Regular Cash,2012-09-27,Quarter,2012-08-30
0.46,2012-04-17,2012-05-29,Regular Cash,2012-06-28,Quarter,2012-05-31
0.35,2012-01-18,2012-02-28,Regular Cash,2012-03-29,Quarter,2012-03-01
0.35,2011-10-18,2011-11-29,Regular Cash,2011-12-29,Quarter,2011-12-01
0.35,2011-07-19,2011-08-30,Regular Cash,2011-09-29,Quarter,2011-09-01
0.35,2011-04-19,2011-05-27,Regular Cash,2011-06-29,Quarter,2011-06-01
0.35,2011-01-19,2011-02-28,Regular Cash,2011-03-30,Quarter,2011-03-02
0.35,2010-10-19,2010-11-30,Regular Cash,2010-12-30,Quarter,2010-12-02
0.35,2010-07-20,2010-08-30,Regular Cash,2010-09-29,Quarter,2010-09-01
0.35,2010-04-20,2010-05-27,Regular Cash,2010-06-29,Quarter,2010-06-01
0.35,2010-01-21,2010-02-26,Regular Cash,2010-03-30,Quarter,2010-03-02
