Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.36,2016-10-28,2016-11-30,Cancelled,2016-12-16,Quarter,2016-12-02
0.36,2016-07-29,2016-08-31,Regular Cash,2016-09-16,Quarter,2016-09-02
0.36,2016-04-20,2016-06-01,Regular Cash,2016-06-17,Quarter,2016-06-03
0.36,2016-02-18,2016-02-25,Regular Cash,2016-03-11,Quarter,2016-02-29
0.36,2015-10-22,2015-11-24,Regular Cash,2015-12-11,Quarter,2015-11-27
0.36,2015-07-23,2015-08-26,Regular Cash,2015-09-11,Quarter,2015-08-28
0.36,2015-04-21,2015-05-27,Regular Cash,2015-06-12,Quarter,2015-05-29
0.36,2015-02-19,2015-02-26,Regular Cash,2015-03-13,Quarter,2015-03-02
0.36,2014-10-23,2014-11-25,Regular Cash,2014-12-12,Quarter,2014-11-28
0.36,2014-07-24,2014-08-27,Regular Cash,2014-09-12,Quarter,2014-08-29
0.36,2014-04-24,2014-05-28,Regular Cash,2014-06-13,Quarter,2014-05-30
0.3,2014-02-20,2014-02-27,Regular Cash,2014-03-14,Quarter,2014-03-03
0.3,2013-10-24,2013-11-26,Regular Cash,2013-12-13,Quarter,2013-11-29
0.3,2013-07-25,2013-08-28,Regular Cash,2013-09-13,Quarter,2013-08-30
0.3,2013-04-25,2013-05-29,Regular Cash,2013-06-14,Quarter,2013-05-31
0.3,2013-02-21,2013-02-28,Regular Cash,2013-03-15,Quarter,2013-03-04
0.3,2012-10-25,2012-11-28,Regular Cash,2012-12-14,Quarter,2012-11-30
0.3,2012-07-26,2012-08-29,Regular Cash,2012-09-14,Quarter,2012-08-31
0.3,2012-04-26,2012-05-30,Regular Cash,2012-06-15,Quarter,2012-06-01
0.25,2012-02-23,2012-03-01,Regular Cash,2012-03-16,Quarter,2012-03-05
0.25,2011-10-27,2011-11-10,Regular Cash,2011-11-30,Quarter,2011-11-15
