Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.4025,2017-12-18,2018-01-09,Regular Cash,2018-02-01,Quarter,2018-01-10
0.4025,2017-09-29,2017-10-06,Regular Cash,2017-11-01,Quarter,2017-10-10
0.4025,2017-06-30,2017-07-06,Regular Cash,2017-08-01,Quarter,2017-07-10
0.4025,2017-04-27,2017-05-26,Regular Cash,2017-06-15,Quarter,2017-05-31
0.4025,2017-02-08,2017-02-24,Regular Cash,2017-03-15,Quarter,2017-02-28
0.4025,2016-10-27,2016-11-28,Regular Cash,2016-12-15,Quarter,2016-11-30
0.4025,2016-08-03,2016-08-29,Regular Cash,2016-09-15,Quarter,2016-08-31
0.4025,2016-04-28,2016-05-26,Regular Cash,2016-06-15,Quarter,2016-05-31
0.4025,2016-02-10,2016-02-25,Regular Cash,2016-03-15,Quarter,2016-02-29
0.35,2015-10-29,2015-11-25,Regular Cash,2015-12-15,Quarter,2015-11-30
0.35,2015-08-05,2015-08-27,Regular Cash,2015-09-15,Quarter,2015-08-31
0.35,2015-04-23,2015-05-27,Regular Cash,2015-06-15,Quarter,2015-05-31
0.35,2015-02-10,2015-02-25,Regular Cash,2015-03-15,Quarter,2015-02-28
0.3175,2014-10-30,2014-11-25,Regular Cash,2014-12-15,Quarter,2014-11-30
0.3175,2014-08-06,2014-08-27,Regular Cash,2014-09-15,Quarter,2014-08-31
0.125,2013-03-06,2014-06-09,Spinoff,2014-06-06,None,2014-05-23
0.3175,2014-04-30,2014-05-21,Regular Cash,2014-06-06,Quarter,2014-05-23
0.3175,2014-02-04,2014-02-26,Regular Cash,2014-03-15,Quarter,2014-02-28
0.2875,2013-10-31,2013-11-26,Regular Cash,2013-12-15,Quarter,2013-11-30
0.2875,2013-07-31,2013-08-28,Regular Cash,2013-09-15,Quarter,2013-08-31
0.2875,2013-04-30,2013-05-29,Regular Cash,2013-06-15,Quarter,2013-05-31
0.2875,2013-02-05,2013-02-26,Regular Cash,2013-03-15,Quarter,2013-02-28
0.26,2012-10-31,2012-11-28,Regular Cash,2012-12-15,Quarter,2012-11-30
0.26,2012-07-26,2012-08-29,Regular Cash,2012-09-15,Quarter,2012-08-31
0.26,2012-05-01,2012-05-29,Regular Cash,2012-06-15,Quarter,2012-05-31
0.26,2012-02-08,2012-02-27,Regular Cash,2012-03-15,Quarter,2012-02-29
0.235,2011-10-27,2011-11-28,Regular Cash,2011-12-15,Quarter,2011-11-30
0.235,2011-07-28,2011-08-29,Regular Cash,2011-09-15,Quarter,2011-08-31
0.235,2011-04-29,2011-05-26,Regular Cash,2011-06-15,Quarter,2011-05-31
0.235,2011-02-02,2011-02-24,Regular Cash,2011-03-15,Quarter,2011-02-28
0.2125,2010-10-28,2010-11-26,Regular Cash,2010-12-15,Quarter,2010-11-30
0.2125,2010-07-29,2010-08-27,Regular Cash,2010-09-15,Quarter,2010-08-31
0.2125,2010-04-29,2010-05-26,Regular Cash,2010-06-15,Quarter,2010-05-31
0.2125,2010-02-02,2010-02-24,Regular Cash,2010-03-15,Quarter,2010-02-28
