Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.27,2017-11-07,2017-11-17,Regular Cash,2017-12-05,Quarter,2017-11-20
0.27,2017-08-08,2017-08-17,Regular Cash,2017-09-06,Quarter,2017-08-21
0.27,2017-05-09,2017-05-18,Regular Cash,2017-06-06,Quarter,2017-05-22
0.24,2017-02-09,2017-02-23,Regular Cash,2017-03-14,Quarter,2017-02-27
0.24,2016-11-01,2016-11-09,Regular Cash,2016-11-29,Quarter,2016-11-14
0.24,2016-08-02,2016-08-11,Regular Cash,2016-08-30,Quarter,2016-08-15
0.24,2016-05-03,2016-05-12,Regular Cash,2016-06-01,Quarter,2016-05-16
0.2,2016-02-04,2016-02-18,Regular Cash,2016-03-08,Quarter,2016-02-22
0.2,2015-11-03,2015-11-12,Regular Cash,2015-12-01,Quarter,2015-11-16
0.2,2015-08-04,2015-08-13,Regular Cash,2015-09-01,Quarter,2015-08-17
0.2,2015-05-05,2015-05-14,Regular Cash,2015-06-02,Quarter,2015-05-18
0.16,2015-02-05,2015-02-19,Regular Cash,2015-03-10,Quarter,2015-02-23
0.16,2014-10-30,2014-11-13,Regular Cash,2014-12-02,Quarter,2014-11-17
0.16,2014-07-31,2014-08-14,Regular Cash,2014-09-03,Quarter,2014-08-18
0.16,2014-05-01,2014-05-15,Regular Cash,2014-06-03,Quarter,2014-05-19
0.13,2014-02-06,2014-02-20,Regular Cash,2014-03-11,Quarter,2014-02-24
0.13,2013-10-31,2013-11-14,Regular Cash,2013-12-03,Quarter,2013-11-18
2.0,2013-08-29,2013-09-27,Stock Split,2013-09-26,None,2013-09-18
0.13,2013-08-01,2013-08-15,Regular Cash,2013-09-04,Quarter,2013-08-19
0.13,2013-05-02,2013-05-16,Regular Cash,2013-06-04,Quarter,2013-05-20
0.1,2013-02-07,2013-02-21,Regular Cash,2013-03-12,Quarter,2013-02-25
0.1,2012-11-01,2012-11-15,Regular Cash,2012-12-04,Quarter,2012-11-19
0.1,2012-08-02,2012-08-16,Regular Cash,2012-09-05,Quarter,2012-08-20
0.1,2012-05-03,2012-05-17,Regular Cash,2012-06-05,Quarter,2012-05-21
0.06,2012-02-09,2012-02-23,Regular Cash,2012-03-13,Quarter,2012-02-27
0.06,2011-10-27,2011-11-09,Regular Cash,2011-11-29,Quarter,2011-11-14
0.06,2011-07-28,2011-08-11,Regular Cash,2011-08-30,Quarter,2011-08-15
0.06,2011-04-28,2011-05-12,Regular Cash,2011-06-01,Quarter,2011-05-16
0.035,2011-02-04,2011-02-17,Regular Cash,2011-03-08,Quarter,2011-02-22
0.035,2010-10-28,2010-11-10,Regular Cash,2010-11-30,Quarter,2010-11-15
2.0,2010-07-29,2010-09-03,Stock Split,2010-09-02,None,2010-08-19
0.035,2010-07-29,2010-08-12,Regular Cash,2010-08-31,Quarter,2010-08-16
0.035,2010-05-03,2010-05-13,Regular Cash,2010-06-02,Quarter,2010-05-17
0.035,2010-03-01,2010-03-11,Regular Cash,2010-03-29,Quarter,2010-03-15
