Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
-2.4245362661989844e-14,2017-08-03,2017-09-28,Discontinued,,Suspend,
0.15,2017-05-02,2017-06-28,Regular Cash,2017-07-17,Quarter,2017-06-30
0.055,2017-02-14,2017-03-29,Pro Rata,2017-04-17,Quarter,2017-03-31
0.095,2017-02-14,2017-02-28,Pro Rata,2017-03-10,Quarter,2017-02-24
0.15,2016-11-04,2016-12-28,Regular Cash,2017-01-17,Quarter,2016-12-30
0.15,2016-08-03,2016-09-28,Regular Cash,2016-10-17,Quarter,2016-09-30
0.15,2016-05-04,2016-06-28,Regular Cash,2016-07-15,Quarter,2016-06-30
0.15,2016-02-10,2016-03-29,Regular Cash,2016-04-15,Quarter,2016-03-31
0.15,2015-11-04,2015-12-29,Regular Cash,2016-01-15,Quarter,2015-12-31
0.15,2015-08-05,2015-09-28,Regular Cash,2015-10-15,Quarter,2015-09-30
1.0,2015-09-18,2015-09-18,Poison Pill Rights,,None,2015-09-28
0.1104,2015-05-06,2015-06-26,Pro Rata,2015-07-15,Quarter,2015-06-30
0.166667,2014-12-18,2015-04-27,Stock Split,,None,
0.3954,2015-03-26,2015-04-27,Pro Rata,2015-04-24,Quarter,2015-04-10
0.2,2014-07-29,2015-04-27,Spinoff,2015-04-24,None,2015-04-10
1.5,2015-02-11,2015-03-27,Regular Cash,2015-04-15,Quarter,2015-03-31
1.5,2014-11-05,2014-12-29,Regular Cash,2015-01-15,Quarter,2014-12-31
1.5,2014-08-06,2014-09-26,Regular Cash,2014-10-15,Quarter,2014-09-30
1.5,2014-05-07,2014-06-26,Regular Cash,2014-07-15,Quarter,2014-06-30
1.5,2014-02-12,2014-03-27,Regular Cash,2014-04-15,Quarter,2014-03-31
1.5,2013-11-06,2013-12-27,Regular Cash,2014-01-15,Quarter,2013-12-31
1.5,2013-08-07,2013-09-26,Regular Cash,2013-10-15,Quarter,2013-09-30
1.5,2013-05-08,2013-06-26,Regular Cash,2013-07-15,Quarter,2013-06-28
1.5,2013-02-06,2013-03-26,Regular Cash,2013-04-15,Quarter,2013-03-29
1.5,2012-11-06,2012-12-27,Regular Cash,2013-01-15,Quarter,2012-12-31
1.5,2012-08-08,2012-09-26,Regular Cash,2012-10-15,Quarter,2012-09-28
1.5,2012-05-09,2012-06-27,Regular Cash,2012-07-16,Quarter,2012-06-29
1.5,2012-02-08,2012-03-28,Regular Cash,2012-04-16,Quarter,2012-03-30
1.5,2011-11-02,2011-12-28,Regular Cash,2012-01-17,Quarter,2011-12-30
1.5,2011-08-03,2011-09-28,Regular Cash,2011-10-17,Quarter,2011-09-30
1.5,2011-05-04,2011-06-28,Regular Cash,2011-07-15,Quarter,2011-06-30
1.5,2011-02-09,2011-03-29,Regular Cash,2011-04-15,Quarter,2011-03-31
1.5,2010-11-03,2010-12-29,Regular Cash,2011-01-18,Quarter,2010-12-31
1.5,2010-08-04,2010-09-28,Regular Cash,2010-10-15,Quarter,2010-09-30
1.5,2010-05-05,2010-06-28,Regular Cash,2010-07-15,Quarter,2010-06-30
1.5,2010-02-17,2010-03-29,Regular Cash,2010-04-15,Quarter,2010-03-31
