Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.97,2017-11-16,2017-12-07,Regular Cash,2018-01-03,Quarter,2017-12-08
0.97,2017-08-01,2017-09-07,Regular Cash,2017-10-03,Quarter,2017-09-08
0.97,2017-04-20,2017-06-07,Regular Cash,2017-07-05,Quarter,2017-06-09
0.97,2017-01-24,2017-03-08,Regular Cash,2017-04-04,Quarter,2017-03-10
0.92,2016-11-15,2016-12-07,Regular Cash,2017-01-04,Quarter,2016-12-09
0.92,2016-08-01,2016-09-07,Regular Cash,2016-10-04,Quarter,2016-09-09
0.92,2016-05-04,2016-06-08,Regular Cash,2016-07-05,Quarter,2016-06-10
0.92,2016-02-11,2016-03-02,Regular Cash,2016-04-04,Quarter,2016-03-04
0.88,2015-11-12,2015-12-02,Regular Cash,2016-01-05,Quarter,2015-12-04
0.88,2015-08-03,2015-09-02,Regular Cash,2015-10-02,Quarter,2015-09-04
0.88,2015-04-30,2015-06-03,Regular Cash,2015-07-02,Quarter,2015-06-05
0.88,2015-02-19,2015-03-04,Regular Cash,2015-04-02,Quarter,2015-03-06
0.84,2014-11-13,2014-12-03,Regular Cash,2015-01-05,Quarter,2014-12-05
0.125,2013-11-14,2014-11-03,Spinoff,2014-10-31,None,2014-10-23
0.84,2014-08-01,2014-09-03,Regular Cash,2014-10-02,Quarter,2014-09-05
0.84,2014-05-01,2014-06-04,Regular Cash,2014-07-02,Quarter,2014-06-06
0.84,2014-02-25,2014-03-05,Regular Cash,2014-04-02,Quarter,2014-03-07
0.81,2013-11-15,2013-12-04,Regular Cash,2014-01-03,Quarter,2013-12-06
0.81,2013-08-01,2013-09-04,Regular Cash,2013-10-02,Quarter,2013-09-06
0.81,2013-05-02,2013-06-05,Regular Cash,2013-07-02,Quarter,2013-06-07
0.81,2013-02-21,2013-03-06,Regular Cash,2013-04-02,Quarter,2013-03-08
0.74,2012-11-15,2012-12-05,Regular Cash,2013-01-03,Quarter,2012-12-07
0.74,2012-08-02,2012-09-05,Regular Cash,2012-10-02,Quarter,2012-09-07
0.74,2012-05-03,2012-06-06,Regular Cash,2012-07-03,Quarter,2012-06-08
0.74,2012-02-28,2012-03-07,Regular Cash,2012-04-03,Quarter,2012-03-09
0.7,2011-11-15,2011-12-07,Regular Cash,2012-01-04,Quarter,2011-12-09
0.7,2011-08-01,2011-09-07,Regular Cash,2011-10-04,Quarter,2011-09-09
0.7,2011-04-21,2011-06-08,Regular Cash,2011-07-05,Quarter,2011-06-10
0.7,2011-01-25,2011-03-02,Regular Cash,2011-04-04,Quarter,2011-03-04
0.66,2010-11-18,2010-12-08,Regular Cash,2011-01-04,Quarter,2010-12-10
0.66,2010-08-02,2010-09-08,Regular Cash,2010-10-04,Quarter,2010-09-10
0.66,2010-04-29,2010-06-02,Regular Cash,2010-07-02,Quarter,2010-06-04
0.66,2010-02-23,2010-03-03,Regular Cash,2010-04-05,Quarter,2010-03-05
