Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.6,2017-10-13,2017-12-18,Regular Cash,2018-01-09,Quarter,2017-12-19
0.55,2017-07-13,2017-09-21,Regular Cash,2017-10-10,Quarter,2017-09-22
0.55,2017-05-25,2017-06-12,Regular Cash,2017-07-12,Quarter,2017-06-14
0.55,2017-02-02,2017-03-07,Regular Cash,2017-04-07,Quarter,2017-03-09
0.55,2016-12-08,2016-12-15,Regular Cash,2017-01-09,Quarter,2016-12-19
0.55,2016-07-14,2016-09-20,Regular Cash,2016-10-10,Quarter,2016-09-22
0.55,2016-04-01,2016-06-09,Regular Cash,2016-07-11,Quarter,2016-06-13
0.5,2016-02-02,2016-03-07,Regular Cash,2016-04-07,Quarter,2016-03-09
0.5,2015-12-03,2015-12-16,Regular Cash,2016-01-07,Quarter,2015-12-18
0.5,2015-07-16,2015-09-18,Regular Cash,2015-10-08,Quarter,2015-09-22
0.5,2015-05-18,2015-06-10,Regular Cash,2015-07-10,Quarter,2015-06-12
0.5,2015-02-10,2015-03-05,Regular Cash,2015-04-07,Quarter,2015-03-09
0.5,2014-12-08,2014-12-19,Regular Cash,2015-01-07,Quarter,2014-12-23
0.5,2014-07-18,2014-09-19,Regular Cash,2014-10-08,Quarter,2014-09-23
0.5,2014-05-21,2014-06-11,Regular Cash,2014-07-10,Quarter,2014-06-13
0.4,2014-02-06,2014-02-28,Regular Cash,2014-04-01,Quarter,2014-03-04
0.4,2013-12-03,2013-12-18,Regular Cash,2014-01-16,Quarter,2013-12-20
0.4,2013-07-18,2013-09-20,Regular Cash,2013-10-09,Quarter,2013-09-24
0.4,2013-05-21,2013-06-12,Regular Cash,2013-07-11,Quarter,2013-06-14
0.4,2013-02-12,2013-03-01,Regular Cash,2013-04-02,Quarter,2013-03-05
0.3,2012-11-29,2012-12-12,Regular Cash,2012-12-31,Quarter,2012-12-14
0.3,2012-07-19,2012-09-20,Regular Cash,2012-10-09,Quarter,2012-09-24
0.3,2012-05-22,2012-06-12,Regular Cash,2012-07-11,Quarter,2012-06-14
0.3,2012-02-08,2012-03-01,Regular Cash,2012-04-02,Quarter,2012-03-05
0.25,2011-12-08,2011-12-19,Regular Cash,2012-01-09,Quarter,2011-12-21
0.25,2011-07-21,2011-09-21,Regular Cash,2011-10-07,Quarter,2011-09-23
0.25,2011-05-24,2011-06-10,Regular Cash,2011-07-11,Quarter,2011-06-14
0.25,2011-02-14,2011-03-02,Regular Cash,2011-04-01,Quarter,2011-03-04
0.2,2010-12-10,2010-12-20,Regular Cash,2011-01-10,Quarter,2010-12-22
0.2,2010-07-21,2010-09-20,Regular Cash,2010-10-06,Quarter,2010-09-22
0.2,2010-05-25,2010-06-11,Regular Cash,2010-07-12,Quarter,2010-06-15
0.2,2010-02-10,2010-03-03,Regular Cash,2010-04-02,Quarter,2010-03-05
