Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.26,2017-10-11,2017-12-07,Regular Cash,2017-12-29,Quarter,2017-12-08
0.26,2017-06-14,2017-07-20,Regular Cash,2017-08-04,Quarter,2017-07-24
0.26,2017-04-19,2017-04-27,Regular Cash,2017-05-12,Quarter,2017-05-01
0.26,2016-12-14,2017-01-19,Regular Cash,2017-02-03,Quarter,2017-01-23
0.26,2016-10-12,2016-10-20,Regular Cash,2016-11-04,Quarter,2016-10-24
0.26,2016-06-08,2016-07-14,Regular Cash,2016-07-29,Quarter,2016-07-18
0.24,2016-04-20,2016-04-28,Regular Cash,2016-05-13,Quarter,2016-05-02
0.24,2015-12-09,2016-01-21,Regular Cash,2016-02-05,Quarter,2016-01-25
0.24,2015-10-14,2015-10-22,Regular Cash,2015-11-06,Quarter,2015-10-26
0.24,2015-06-10,2015-07-16,Regular Cash,2015-07-31,Quarter,2015-07-20
0.22,2015-04-15,2015-04-23,Regular Cash,2015-05-08,Quarter,2015-04-27
0.22,2014-12-10,2015-01-22,Regular Cash,2015-02-06,Quarter,2015-01-26
0.22,2014-10-08,2014-10-16,Regular Cash,2014-10-31,Quarter,2014-10-20
0.22,2014-06-11,2014-07-17,Regular Cash,2014-08-01,Quarter,2014-07-21
0.21,2014-04-16,2014-04-24,Regular Cash,2014-05-09,Quarter,2014-04-28
0.21,2013-12-11,2014-01-16,Regular Cash,2014-01-31,Quarter,2014-01-21
0.21,2013-10-09,2013-10-17,Regular Cash,2013-11-01,Quarter,2013-10-21
0.21,2013-06-12,2013-07-18,Regular Cash,2013-08-02,Quarter,2013-07-22
0.2,2013-04-17,2013-04-25,Regular Cash,2013-05-10,Quarter,2013-04-29
0.2,2012-12-12,2013-01-17,Regular Cash,2013-02-01,Quarter,2013-01-22
0.2,2012-10-10,2012-10-18,Regular Cash,2012-11-02,Quarter,2012-10-22
0.2,2012-06-13,2012-07-19,Regular Cash,2012-08-03,Quarter,2012-07-23
0.19,2012-04-18,2012-04-26,Regular Cash,2012-05-11,Quarter,2012-04-30
0.19,2011-12-14,2012-01-19,Regular Cash,2012-02-03,Quarter,2012-01-23
0.19,2011-10-12,2011-10-20,Regular Cash,2011-11-04,Quarter,2011-10-24
0.19,2011-06-08,2011-07-21,Regular Cash,2011-08-05,Quarter,2011-07-25
0.18,2011-04-20,2011-04-28,Regular Cash,2011-05-13,Quarter,2011-05-02
0.18,2010-12-08,2011-01-20,Regular Cash,2011-02-04,Quarter,2011-01-24
0.18,2010-10-13,2010-10-21,Regular Cash,2010-11-05,Quarter,2010-10-25
0.18,2010-06-09,2010-07-22,Regular Cash,2010-08-06,Quarter,2010-07-26
0.17,2010-04-21,2010-04-29,Regular Cash,2010-05-14,Quarter,2010-05-03
0.17,2009-12-09,2010-01-21,Regular Cash,2010-02-05,Quarter,2010-01-25
