Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.5,2017-10-30,2017-11-16,Regular Cash,2017-12-01,Quarter,2017-11-17
0.5,2017-07-31,2017-08-16,Regular Cash,2017-09-01,Quarter,2017-08-18
0.5,2017-04-25,2017-05-10,Regular Cash,2017-05-26,Quarter,2017-05-12
7.0,2017-04-25,2017-05-08,Special Cash,2017-05-26,None,2017-05-10
0.45,2017-01-27,2017-02-08,Regular Cash,2017-02-24,Quarter,2017-02-10
0.45,2016-10-12,2016-11-02,Regular Cash,2016-11-18,Quarter,2016-11-04
0.45,2016-07-25,2016-08-10,Regular Cash,2016-08-26,Quarter,2016-08-12
0.45,2016-04-14,2016-04-27,Regular Cash,2016-05-13,Quarter,2016-04-29
0.4,2016-01-29,2016-02-10,Regular Cash,2016-02-26,Quarter,2016-02-12
0.4,2015-10-29,2015-11-10,Regular Cash,2015-11-27,Quarter,2015-11-13
0.4,2015-07-27,2015-08-12,Regular Cash,2015-08-28,Quarter,2015-08-14
0.4,2015-04-17,2015-04-29,Regular Cash,2015-05-15,Quarter,2015-05-01
0.355,2015-01-29,2015-02-11,Regular Cash,2015-02-27,Quarter,2015-02-13
5.0,2015-01-30,2015-02-05,Special Cash,2015-02-27,None,2015-02-09
0.355,2014-10-28,2014-11-12,Regular Cash,2014-11-28,Quarter,2014-11-14
0.355,2014-06-23,2014-07-09,Regular Cash,2014-07-25,Quarter,2014-07-11
0.355,2014-04-29,2014-05-14,Regular Cash,2014-05-30,Quarter,2014-05-16
0.31,2014-01-30,2014-02-12,Regular Cash,2014-02-28,Quarter,2014-02-14
0.31,2013-10-29,2013-11-13,Regular Cash,2013-11-29,Quarter,2013-11-15
0.31,2013-07-22,2013-08-07,Regular Cash,2013-08-23,Quarter,2013-08-09
0.31,2013-04-30,2013-05-15,Regular Cash,2013-05-31,Quarter,2013-05-17
0.275,2013-01-24,2013-02-06,Regular Cash,2013-02-22,Quarter,2013-02-08
7.0,2012-11-28,2012-12-06,Special Cash,2012-12-18,None,2012-12-10
0.275,2012-10-30,2012-11-14,Regular Cash,2012-11-30,Quarter,2012-11-16
0.275,2012-07-23,2012-08-08,Regular Cash,2012-08-24,Quarter,2012-08-10
0.275,2012-05-09,2012-05-23,Regular Cash,2012-06-08,Quarter,2012-05-25
0.24,2012-01-26,2012-02-08,Regular Cash,2012-02-24,Quarter,2012-02-10
0.24,2011-10-25,2011-11-08,Regular Cash,2011-11-25,Quarter,2011-11-11
0.24,2011-07-18,2011-08-03,Regular Cash,2011-08-19,Quarter,2011-08-05
0.24,2011-04-26,2011-05-11,Regular Cash,2011-05-27,Quarter,2011-05-13
0.205,2011-01-27,2011-02-09,Regular Cash,2011-02-25,Quarter,2011-02-11
0.205,2010-10-07,2010-10-27,Regular Cash,2010-11-12,Quarter,2010-10-29
0.205,2010-07-19,2010-08-04,Regular Cash,2010-08-20,Quarter,2010-08-06
0.205,2010-04-22,2010-05-05,Regular Cash,2010-05-21,Quarter,2010-05-07
0.18,2010-01-28,2010-02-10,Regular Cash,2010-02-26,Quarter,2010-02-12
