Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.27,2017-10-27,2017-11-30,Regular Cash,2017-12-15,Quarter,2017-12-01
0.27,2017-07-28,2017-08-30,Regular Cash,2017-09-15,Quarter,2017-09-01
0.25,2017-05-18,2017-05-31,Regular Cash,2017-06-16,Quarter,2017-06-02
0.25,2017-02-16,2017-03-01,Regular Cash,2017-03-24,Quarter,2017-03-03
0.25,2016-10-26,2016-11-30,Regular Cash,2016-12-16,Quarter,2016-12-02
0.25,2016-07-28,2016-08-31,Regular Cash,2016-09-16,Quarter,2016-09-02
0.23,2016-05-19,2016-06-01,Regular Cash,2016-06-17,Quarter,2016-06-03
0.23,2016-02-17,2016-03-02,Regular Cash,2016-03-18,Quarter,2016-03-04
0.23,2015-10-28,2015-12-02,Regular Cash,2015-12-18,Quarter,2015-12-04
0.23,2015-07-29,2015-09-02,Regular Cash,2015-09-18,Quarter,2015-09-04
0.21,2015-04-29,2015-05-27,Regular Cash,2015-06-19,Quarter,2015-05-29
0.21,2015-02-04,2015-02-25,Regular Cash,2015-03-20,Quarter,2015-02-27
0.21,2014-10-29,2014-11-25,Regular Cash,2014-12-19,Quarter,2014-11-28
0.21,2014-07-30,2014-08-27,Regular Cash,2014-09-19,Quarter,2014-08-29
0.18,2014-04-29,2014-05-28,Regular Cash,2014-06-20,Quarter,2014-05-30
0.18,2014-02-05,2014-02-26,Regular Cash,2014-03-21,Quarter,2014-02-28
0.5,2013-12-10,2013-12-31,Special Cash,2014-01-17,None,2014-01-03
0.18,2013-10-24,2013-11-26,Regular Cash,2013-12-20,Quarter,2013-11-29
0.18,2013-07-30,2013-08-28,Regular Cash,2013-09-20,Quarter,2013-08-30
0.15,2013-05-01,2013-05-29,Regular Cash,2013-06-21,Quarter,2013-05-31
0.15,2013-02-06,2013-02-27,Regular Cash,2013-03-22,Quarter,2013-03-01
0.75,2012-12-11,2012-12-19,Special Cash,2012-12-28,None,2012-12-21
0.15,2012-10-30,2012-11-28,Regular Cash,2012-12-21,Quarter,2012-11-30
0.15,2012-07-31,2012-08-29,Regular Cash,2012-09-21,Quarter,2012-08-31
0.12,2012-04-25,2012-05-30,Regular Cash,2012-06-22,Quarter,2012-06-01
0.12,2012-02-08,2012-02-29,Regular Cash,2012-03-23,Quarter,2012-03-02
0.12,2011-11-02,2011-11-30,Regular Cash,2011-12-23,Quarter,2011-12-02
0.12,2011-08-02,2011-08-31,Regular Cash,2011-09-23,Quarter,2011-09-02
0.1,2011-05-03,2011-06-01,Regular Cash,2011-06-24,Quarter,2011-06-03
0.1,2011-02-09,2011-03-02,Regular Cash,2011-03-25,Quarter,2011-03-04
0.1,2010-11-02,2010-12-01,Regular Cash,2010-12-24,Quarter,2010-12-03
0.1,2010-08-04,2010-09-01,Regular Cash,2010-09-24,Quarter,2010-09-03
