Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.25,2017-10-04,2017-11-10,Regular Cash,2017-12-01,Quarter,2017-11-13
0.25,2017-08-02,2017-08-10,Regular Cash,2017-09-01,Quarter,2017-08-14
0.25,2017-04-05,2017-05-11,Regular Cash,2017-06-01,Quarter,2017-05-15
0.25,2017-02-01,2017-02-09,Regular Cash,2017-03-01,Quarter,2017-02-13
0.25,2016-10-05,2016-11-09,Regular Cash,2016-12-01,Quarter,2016-11-14
0.25,2016-08-03,2016-08-11,Regular Cash,2016-09-01,Quarter,2016-08-15
0.35,2016-04-06,2016-05-12,Regular Cash,2016-06-01,Quarter,2016-05-16
0.35,2016-02-03,2016-02-11,Regular Cash,2016-03-01,Quarter,2016-02-16
0.35,2015-10-07,2015-11-12,Regular Cash,2015-12-01,Quarter,2015-11-16
0.35,2015-08-05,2015-08-13,Regular Cash,2015-09-01,Quarter,2015-08-17
0.35,2015-04-01,2015-05-13,Regular Cash,2015-06-01,Quarter,2015-05-15
0.35,2015-02-04,2015-02-12,Regular Cash,2015-03-02,Quarter,2015-02-17
0.35,2014-10-01,2014-11-12,Regular Cash,2014-12-01,Quarter,2014-11-14
0.35,2014-08-06,2014-08-14,Regular Cash,2014-09-02,Quarter,2014-08-18
0.3125,2014-04-02,2014-05-14,Regular Cash,2014-06-02,Quarter,2014-05-16
0.3125,2014-02-05,2014-02-13,Regular Cash,2014-03-03,Quarter,2014-02-18
0.3125,2013-10-02,2013-11-13,Regular Cash,2013-12-02,Quarter,2013-11-15
0.25,2012-10-16,2013-09-03,Spinoff,2013-08-30,None,2013-08-21
0.3125,2013-08-07,2013-08-19,Regular Cash,2013-08-30,Quarter,2013-08-21
0.3125,2013-04-03,2013-05-15,Regular Cash,2013-06-03,Quarter,2013-05-17
0.3125,2013-02-06,2013-02-14,Regular Cash,2013-03-01,Quarter,2013-02-19
0.3125,2012-10-03,2012-11-14,Regular Cash,2012-12-03,Quarter,2012-11-16
2.5,2012-10-16,2012-11-14,Special Cash,2012-12-03,None,2012-11-16
0.3125,2012-08-01,2012-08-15,Regular Cash,2012-09-04,Quarter,2012-08-17
0.275,2012-04-03,2012-05-14,Regular Cash,2012-06-01,Quarter,2012-05-16
0.275,2012-02-01,2012-02-10,Regular Cash,2012-03-01,Quarter,2012-02-14
0.275,2011-10-05,2011-11-08,Regular Cash,2011-12-01,Quarter,2011-11-10
0.275,2011-08-03,2011-08-11,Regular Cash,2011-09-01,Quarter,2011-08-15
0.275,2011-04-06,2011-05-11,Regular Cash,2011-06-01,Quarter,2011-05-13
0.275,2011-02-02,2011-02-11,Regular Cash,2011-03-01,Quarter,2011-02-15
0.275,2010-10-06,2010-11-09,Regular Cash,2010-12-01,Quarter,2010-11-12
0.275,2010-08-04,2010-08-12,Regular Cash,2010-09-01,Quarter,2010-08-16
0.25,2010-04-07,2010-05-12,Regular Cash,2010-06-01,Quarter,2010-05-14
0.25,2010-02-03,2010-02-11,Regular Cash,2010-03-01,Quarter,2010-02-16
