Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.53,2016-05-03,2016-05-11,Regular Cash,2016-06-01,Quarter,2016-05-13
0.53,2016-02-10,2016-02-17,Regular Cash,2016-03-01,Quarter,2016-02-19
0.51,2015-11-03,2015-11-10,Regular Cash,2015-12-01,Quarter,2015-11-13
0.51,2015-07-28,2015-08-12,Regular Cash,2015-09-01,Quarter,2015-08-14
0.51,2015-04-29,2015-05-13,Regular Cash,2015-06-01,Quarter,2015-05-15
0.51,2015-02-03,2015-02-11,Regular Cash,2015-03-01,Quarter,2015-02-13
0.49,2014-10-29,2014-11-12,Regular Cash,2014-12-01,Quarter,2014-11-14
0.49,2014-07-30,2014-08-13,Regular Cash,2014-09-01,Quarter,2014-08-15
0.49,2014-04-29,2014-05-14,Regular Cash,2014-06-01,Quarter,2014-05-16
0.49,2014-02-04,2014-02-12,Regular Cash,2014-03-01,Quarter,2014-02-14
0.47,2013-10-29,2013-11-13,Regular Cash,2013-12-01,Quarter,2013-11-15
0.47,2013-07-30,2013-08-14,Regular Cash,2013-09-01,Quarter,2013-08-16
0.47,2013-05-01,2013-05-15,Regular Cash,2013-06-01,Quarter,2013-05-17
0.47,2013-02-05,2013-02-13,Regular Cash,2013-03-01,Quarter,2013-02-15
0.46,2012-11-01,2012-11-14,Regular Cash,2012-12-01,Quarter,2012-11-16
0.46,2012-08-01,2012-08-15,Regular Cash,2012-09-01,Quarter,2012-08-17
0.46,2012-05-02,2012-05-16,Regular Cash,2012-06-01,Quarter,2012-05-18
0.3611,2011-11-15,2012-02-15,Pro Rata,2012-03-01,Quarter,2012-02-17
0.098901,2011-11-11,2011-12-12,Pro Rata,2011-12-16,Quarter,2011-12-08
0.45,2011-11-01,2011-11-16,Regular Cash,2011-12-01,Quarter,2011-11-18
0.45,2011-08-02,2011-08-17,Regular Cash,2011-09-01,Quarter,2011-08-19
0.45,2011-05-04,2011-05-11,Regular Cash,2011-06-01,Quarter,2011-05-13
0.45,2011-02-08,2011-02-16,Regular Cash,2011-03-01,Quarter,2011-02-18
0.44,2010-10-28,2010-11-17,Regular Cash,2010-12-01,Quarter,2010-11-19
0.44,2010-07-28,2010-08-11,Regular Cash,2010-09-01,Quarter,2010-08-13
0.44,2010-04-28,2010-05-12,Regular Cash,2010-06-01,Quarter,2010-05-14
0.44,2010-02-04,2010-02-17,Regular Cash,2010-03-01,Quarter,2010-02-19
