Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3,2017-10-10,2017-11-14,Regular Cash,2017-11-30,Quarter,2017-11-15
0.3,2017-07-25,2017-08-11,Regular Cash,2017-08-31,Quarter,2017-08-15
0.3,2017-04-27,2017-05-11,Regular Cash,2017-05-31,Quarter,2017-05-15
0.3,2017-02-08,2017-02-15,Regular Cash,2017-02-28,Quarter,2017-02-17
0.3,2016-10-11,2016-11-10,Regular Cash,2016-11-30,Quarter,2016-11-15
0.3,2016-07-22,2016-08-11,Regular Cash,2016-08-31,Quarter,2016-08-15
0.3,2016-04-25,2016-05-11,Regular Cash,2016-05-31,Quarter,2016-05-13
0.3,2016-01-28,2016-02-10,Regular Cash,2016-02-29,Quarter,2016-02-12
0.3,2015-10-14,2015-11-12,Regular Cash,2015-11-30,Quarter,2015-11-16
0.3,2015-07-23,2015-08-12,Regular Cash,2015-08-31,Quarter,2015-08-14
5.0,2015-05-15,2015-06-18,Stock Split,2015-06-17,None,2015-06-01
0.3,2015-04-29,2015-05-13,Regular Cash,2015-05-29,Quarter,2015-05-15
0.3,2015-02-05,2015-02-12,Regular Cash,2015-02-27,Quarter,2015-02-17
0.3,2014-10-16,2014-11-12,Regular Cash,2014-11-28,Quarter,2014-11-14
0.3,2014-08-06,2014-08-14,Regular Cash,2014-08-29,Quarter,2014-08-18
0.2,2014-05-01,2014-05-14,Regular Cash,2014-05-30,Quarter,2014-05-16
0.2,2014-01-31,2014-02-12,Regular Cash,2014-02-28,Quarter,2014-02-14
0.2,2013-10-17,2013-11-13,Regular Cash,2013-11-29,Quarter,2013-11-15
0.08,2013-07-24,2013-08-14,Regular Cash,2013-08-29,Quarter,2013-08-16
0.08,2013-04-30,2013-05-15,Regular Cash,2013-05-30,Quarter,2013-05-17
0.08,2013-02-07,2013-02-14,Regular Cash,2013-02-28,Quarter,2013-02-19
0.08,2012-10-19,2012-11-14,Regular Cash,2012-11-29,Quarter,2012-11-16
0.08,2012-07-20,2012-08-10,Regular Cash,2012-08-29,Quarter,2012-08-14
0.08,2012-04-27,2012-05-11,Regular Cash,2012-05-30,Quarter,2012-05-15
0.08,2012-02-03,2012-02-10,Regular Cash,2012-02-29,Quarter,2012-02-14
0.08,2011-10-21,2011-11-09,Regular Cash,2011-11-29,Quarter,2011-11-14
0.08,2011-08-04,2011-08-11,Regular Cash,2011-08-29,Quarter,2011-08-15
0.02,2011-04-29,2011-05-12,Regular Cash,2011-05-27,Quarter,2011-05-16
0.02,2011-02-02,2011-02-10,Regular Cash,2011-03-01,Quarter,2011-02-14
0.02,2010-10-21,2010-11-10,Regular Cash,2010-11-29,Quarter,2010-11-15
0.02,2010-07-22,2010-08-11,Regular Cash,2010-08-31,Quarter,2010-08-13
0.02,2010-05-03,2010-05-12,Regular Cash,2010-06-01,Quarter,2010-05-14
0.02,2010-01-29,2010-02-18,Regular Cash,2010-03-01,Quarter,2010-02-16
