Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.05,2017-10-31,2017-11-09,Regular Cash,2017-12-08,Quarter,2017-11-10
0.05,2017-07-25,2017-08-07,Regular Cash,2017-09-08,Quarter,2017-08-09
0.05,2017-04-25,2017-05-08,Regular Cash,2017-06-09,Quarter,2017-05-10
0.05,2017-01-31,2017-02-08,Regular Cash,2017-03-10,Quarter,2017-02-10
0.05,2016-11-01,2016-11-08,Regular Cash,2016-12-10,Quarter,2016-11-11
0.05,2016-07-26,2016-08-08,Regular Cash,2016-09-10,Quarter,2016-08-10
0.05,2016-04-26,2016-05-09,Regular Cash,2016-06-10,Quarter,2016-05-11
0.05,2016-01-26,2016-02-09,Regular Cash,2016-03-10,Quarter,2016-02-11
0.05,2015-11-03,2015-11-10,Regular Cash,2015-12-10,Quarter,2015-11-13
0.05,2015-07-28,2015-08-10,Regular Cash,2015-09-10,Quarter,2015-08-12
0.05,2015-04-28,2015-05-11,Regular Cash,2015-06-10,Quarter,2015-05-13
0.05,2015-01-29,2015-02-09,Regular Cash,2015-03-10,Quarter,2015-02-11
0.05,2014-10-28,2014-11-07,Regular Cash,2014-12-10,Quarter,2014-11-12
0.05,2014-07-29,2014-08-11,Regular Cash,2014-09-10,Quarter,2014-08-13
0.05,2014-04-29,2014-05-12,Regular Cash,2014-06-10,Quarter,2014-05-14
0.05,2014-01-28,2014-02-10,Regular Cash,2014-03-10,Quarter,2014-02-12
0.05,2013-10-29,2013-11-08,Regular Cash,2013-12-10,Quarter,2013-11-13
0.05,2013-07-30,2013-08-12,Regular Cash,2013-09-10,Quarter,2013-08-14
0.05,2013-04-30,2013-05-10,Regular Cash,2013-06-10,Quarter,2013-05-14
0.05,2013-01-29,2013-02-08,Regular Cash,2013-03-08,Quarter,2013-02-12
0.05,2012-10-30,2012-11-09,Regular Cash,2012-12-10,Quarter,2012-11-14
0.05,2012-07-31,2012-08-08,Regular Cash,2012-09-10,Quarter,2012-08-10
0.05,2012-04-24,2012-05-07,Regular Cash,2012-06-09,Quarter,2012-05-09
0.05,2012-01-31,2012-02-08,Regular Cash,2012-03-10,Quarter,2012-02-10
0.05,2011-10-25,2011-11-07,Regular Cash,2011-12-10,Quarter,2011-11-09
0.05,2011-07-26,2011-08-08,Regular Cash,2011-09-10,Quarter,2011-08-10
0.05,2011-04-26,2011-05-09,Regular Cash,2011-06-10,Quarter,2011-05-11
0.05,2011-01-25,2011-02-07,Regular Cash,2011-03-10,Quarter,2011-02-09
0.05,2010-10-26,2010-11-08,Regular Cash,2010-12-10,Quarter,2010-11-10
0.05,2010-07-27,2010-08-09,Regular Cash,2010-09-10,Quarter,2010-08-11
0.05,2010-04-27,2010-05-10,Regular Cash,2010-06-10,Quarter,2010-05-12
0.05,2010-01-26,2010-02-08,Regular Cash,2010-03-10,Quarter,2010-02-10
