Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.35,2017-11-28,2018-01-04,Regular Cash,2018-02-09,Quarter,2018-01-05
0.35,2017-09-26,2017-10-05,Regular Cash,2017-11-10,Quarter,2017-10-06
0.32,2017-05-01,2017-07-05,Regular Cash,2017-08-10,Quarter,2017-07-07
0.32,2017-03-27,2017-04-05,Regular Cash,2017-05-10,Quarter,2017-04-07
0.32,2016-11-22,2017-01-04,Regular Cash,2017-02-10,Quarter,2017-01-06
0.32,2016-09-27,2016-10-05,Regular Cash,2016-11-10,Quarter,2016-10-07
0.29,2016-05-03,2016-06-29,Regular Cash,2016-08-10,Quarter,2016-07-01
0.29,2016-03-28,2016-04-06,Regular Cash,2016-05-10,Quarter,2016-04-08
0.29,2015-12-01,2016-01-06,Regular Cash,2016-02-10,Quarter,2016-01-08
0.29,2015-09-28,2015-10-07,Regular Cash,2015-11-10,Quarter,2015-10-09
0.29,2015-05-12,2015-06-30,Regular Cash,2015-08-10,Quarter,2015-07-02
0.26,2015-03-23,2015-03-31,Regular Cash,2015-05-08,Quarter,2015-04-02
0.26,2014-12-02,2015-01-07,Regular Cash,2015-02-10,Quarter,2015-01-09
0.26,2014-07-22,2014-10-01,Regular Cash,2014-11-10,Quarter,2014-10-03
0.26,2014-03-26,2014-07-09,Regular Cash,2014-08-08,Quarter,2014-07-11
0.23,2014-03-24,2014-04-02,Regular Cash,2014-05-09,Quarter,2014-04-04
0.23,2013-11-19,2014-01-08,Regular Cash,2014-02-10,Quarter,2014-01-10
0.23,2013-09-23,2013-10-02,Regular Cash,2013-11-08,Quarter,2013-10-04
0.23,2013-03-14,2013-07-02,Regular Cash,2013-08-09,Quarter,2013-07-05
0.2,2013-03-25,2013-04-03,Regular Cash,2013-05-10,Quarter,2013-04-05
0.2,2012-11-20,2013-01-02,Regular Cash,2013-02-08,Quarter,2013-01-04
0.2,2012-09-24,2012-10-03,Regular Cash,2012-11-09,Quarter,2012-10-05
0.2,2012-05-01,2012-07-03,Regular Cash,2012-08-10,Quarter,2012-07-06
0.2,2012-03-13,2012-04-03,Regular Cash,2012-05-10,Quarter,2012-04-05
0.18,2011-11-22,2012-01-04,Regular Cash,2012-02-10,Quarter,2012-01-06
0.18,2011-09-21,2011-10-05,Regular Cash,2011-11-10,Quarter,2011-10-07
0.18,2011-05-23,2011-06-29,Regular Cash,2011-08-10,Quarter,2011-07-01
0.18,2011-03-28,2011-04-06,Regular Cash,2011-05-10,Quarter,2011-04-08
0.18,2010-11-22,2011-01-05,Regular Cash,2011-02-10,Quarter,2011-01-07
0.18,2010-09-27,2010-10-06,Regular Cash,2010-11-10,Quarter,2010-10-08
0.18,2010-05-24,2010-06-30,Regular Cash,2010-08-10,Quarter,2010-07-02
0.18,2010-03-22,2010-03-30,Regular Cash,2010-05-10,Quarter,2010-04-01
0.18,2009-11-23,2010-01-07,Regular Cash,2010-02-10,Quarter,2010-01-11
