Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.84,2017-10-19,2017-11-27,Regular Cash,2017-12-12,Quarter,2017-11-28
0.84,2017-07-17,2017-08-25,Regular Cash,2017-09-12,Quarter,2017-08-29
0.84,2017-04-27,2017-05-25,Regular Cash,2017-06-13,Quarter,2017-05-30
0.8,2017-01-03,2017-02-24,Regular Cash,2017-03-14,Quarter,2017-02-28
0.8,2016-10-20,2016-11-18,Regular Cash,2016-12-06,Quarter,2016-11-22
0.8,2016-07-18,2016-08-19,Regular Cash,2016-09-06,Quarter,2016-08-23
0.8,2016-04-28,2016-05-20,Regular Cash,2016-06-07,Quarter,2016-05-24
0.75,2016-01-04,2016-02-19,Regular Cash,2016-03-08,Quarter,2016-02-23
0.75,2015-10-22,2015-11-20,Regular Cash,2015-12-08,Quarter,2015-11-24
0.75,2015-07-20,2015-08-21,Regular Cash,2015-09-08,Quarter,2015-08-25
0.75,2015-04-23,2015-05-21,Regular Cash,2015-06-09,Quarter,2015-05-26
0.7,2015-01-05,2015-02-20,Regular Cash,2015-03-10,Quarter,2015-02-24
0.7,2014-10-16,2014-11-21,Regular Cash,2014-12-09,Quarter,2014-11-25
0.7,2014-07-21,2014-08-22,Regular Cash,2014-09-09,Quarter,2014-08-26
0.7,2014-04-24,2014-05-22,Regular Cash,2014-06-10,Quarter,2014-05-27
0.66,2014-01-02,2014-02-21,Regular Cash,2014-03-11,Quarter,2014-02-25
0.66,2013-10-17,2013-11-22,Regular Cash,2013-12-10,Quarter,2013-11-26
0.66,2013-07-15,2013-08-23,Regular Cash,2013-09-10,Quarter,2013-08-27
0.66,2013-04-25,2013-05-23,Regular Cash,2013-06-11,Quarter,2013-05-28
0.61,2013-01-02,2013-02-22,Regular Cash,2013-03-12,Quarter,2013-02-26
0.61,2012-10-17,2012-11-23,Regular Cash,2012-12-11,Quarter,2012-11-27
0.61,2012-07-16,2012-08-24,Regular Cash,2012-09-11,Quarter,2012-08-28
0.61,2012-04-26,2012-05-24,Regular Cash,2012-06-12,Quarter,2012-05-29
0.57,2012-01-03,2012-02-24,Regular Cash,2012-03-13,Quarter,2012-02-28
0.57,2011-10-21,2011-11-25,Regular Cash,2011-12-13,Quarter,2011-11-29
0.57,2011-07-18,2011-08-26,Regular Cash,2011-09-13,Quarter,2011-08-30
0.57,2011-04-28,2011-05-26,Regular Cash,2011-06-14,Quarter,2011-05-31
0.54,2011-01-03,2011-02-25,Regular Cash,2011-03-15,Quarter,2011-03-01
0.54,2010-10-21,2010-11-26,Regular Cash,2010-12-14,Quarter,2010-11-30
0.54,2010-07-19,2010-08-27,Regular Cash,2010-09-14,Quarter,2010-08-31
0.54,2010-04-22,2010-05-27,Regular Cash,2010-06-15,Quarter,2010-06-01
0.49,2010-01-04,2010-02-19,Regular Cash,2010-03-09,Quarter,2010-02-23
