Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.125,2017-09-14,2017-11-14,Regular Cash,2017-12-01,Quarter,2017-11-15
0.125,2017-06-22,2017-08-11,Regular Cash,2017-09-01,Quarter,2017-08-15
0.12,2017-03-09,2017-05-11,Regular Cash,2017-06-01,Quarter,2017-05-15
0.12,2017-01-13,2017-02-13,Regular Cash,2017-03-01,Quarter,2017-02-15
0.12,2016-09-15,2016-11-10,Regular Cash,2016-12-01,Quarter,2016-11-15
0.12,2016-06-23,2016-08-11,Regular Cash,2016-09-01,Quarter,2016-08-15
0.105,2016-03-10,2016-05-11,Regular Cash,2016-06-01,Quarter,2016-05-13
0.105,2016-01-15,2016-02-10,Regular Cash,2016-03-01,Quarter,2016-02-12
0.105,2015-09-17,2015-11-10,Regular Cash,2015-12-01,Quarter,2015-11-13
0.105,2015-06-25,2015-08-12,Regular Cash,2015-09-01,Quarter,2015-08-14
2.0,2015-06-25,2015-07-14,Stock Split,2015-07-13,None,2015-07-06
0.0925,2015-03-12,2015-05-13,Regular Cash,2015-06-01,Quarter,2015-05-15
0.0925,2015-01-16,2015-02-11,Regular Cash,2015-03-01,Quarter,2015-02-16
0.0925,2014-09-18,2014-11-12,Regular Cash,2014-12-01,Quarter,2014-11-14
0.0825,2014-06-26,2014-08-13,Regular Cash,2014-09-01,Quarter,2014-08-15
0.0825,2014-03-13,2014-05-13,Regular Cash,2014-06-01,Quarter,2014-05-15
0.0825,2014-01-17,2014-02-12,Regular Cash,2014-03-01,Quarter,2014-02-15
0.0825,2013-09-19,2013-11-13,Regular Cash,2013-12-01,Quarter,2013-11-15
0.075,2013-06-27,2013-08-13,Regular Cash,2013-09-01,Quarter,2013-08-15
0.075,2013-03-14,2013-05-13,Regular Cash,2013-06-01,Quarter,2013-05-15
0.075,2013-01-18,2013-02-13,Regular Cash,2013-03-01,Quarter,2013-02-15
0.075,2012-09-13,2012-11-13,Regular Cash,2012-12-01,Quarter,2012-11-15
0.0575,2012-06-21,2012-08-13,Regular Cash,2012-09-01,Quarter,2012-08-15
0.0575,2012-03-08,2012-05-11,Regular Cash,2012-06-01,Quarter,2012-05-15
0.0575,2012-01-20,2012-02-13,Regular Cash,2012-03-01,Quarter,2012-02-15
0.0575,2011-09-15,2011-11-10,Regular Cash,2011-12-01,Quarter,2011-11-15
0.0525,2011-06-23,2011-08-11,Regular Cash,2011-09-01,Quarter,2011-08-15
0.0525,2011-03-10,2011-05-12,Regular Cash,2011-06-01,Quarter,2011-05-16
0.0525,2011-01-21,2011-02-11,Regular Cash,2011-03-01,Quarter,2011-02-15
0.0525,2010-09-16,2010-11-10,Regular Cash,2010-12-01,Quarter,2010-11-15
0.0475,2010-06-24,2010-08-12,Regular Cash,2010-09-01,Quarter,2010-08-16
0.0475,2010-03-11,2010-05-12,Regular Cash,2010-06-01,Quarter,2010-05-14
0.0475,2010-01-22,2010-02-10,Regular Cash,2010-03-01,Quarter,2010-02-12
