Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
-2.4245362661989844e-14,2017-10-26,2017-10-26,Discontinued,,Suspend,
0.15,2017-06-14,2017-08-21,Regular Cash,2017-09-15,Quarter,2017-08-23
0.38,2017-04-20,2017-05-17,Regular Cash,2017-06-09,Quarter,2017-05-19
0.38,2017-01-25,2017-02-14,Regular Cash,2017-03-03,Quarter,2017-02-16
0.38,2016-10-19,2016-11-18,Regular Cash,2016-12-09,Quarter,2016-11-22
0.38,2016-07-20,2016-08-19,Regular Cash,2016-09-16,Quarter,2016-08-23
0.38,2016-04-20,2016-05-17,Regular Cash,2016-06-10,Quarter,2016-05-19
0.38,2016-02-01,2016-02-12,Regular Cash,2016-03-04,Quarter,2016-02-17
0.38,2015-10-15,2015-11-23,Regular Cash,2015-12-11,Quarter,2015-11-25
0.38,2015-07-16,2015-08-24,Regular Cash,2015-09-18,Quarter,2015-08-26
0.38,2015-04-16,2015-05-20,Regular Cash,2015-06-12,Quarter,2015-05-22
0.38,2015-01-26,2015-02-17,Regular Cash,2015-03-06,Quarter,2015-02-19
0.38,2014-10-16,2014-11-24,Regular Cash,2014-12-12,Quarter,2014-11-26
0.38,2014-07-17,2014-08-25,Regular Cash,2014-09-19,Quarter,2014-08-27
0.38,2014-04-17,2014-05-21,Regular Cash,2014-06-13,Quarter,2014-05-23
0.38,2014-01-31,2014-02-18,Regular Cash,2014-03-07,Quarter,2014-02-20
0.36,2013-10-16,2013-11-25,Regular Cash,2013-12-13,Quarter,2013-11-27
0.36,2013-07-17,2013-08-26,Regular Cash,2013-09-20,Quarter,2013-08-28
0.36,2013-04-17,2013-05-21,Regular Cash,2013-06-14,Quarter,2013-05-23
0.36,2013-02-01,2013-02-20,Regular Cash,2013-03-08,Quarter,2013-02-22
0.31,2012-10-16,2012-11-26,Regular Cash,2012-12-14,Quarter,2012-11-28
0.31,2012-07-17,2012-08-27,Regular Cash,2012-09-21,Quarter,2012-08-29
0.31,2012-04-16,2012-05-21,Regular Cash,2012-06-15,Quarter,2012-05-23
0.31,2012-01-31,2012-02-21,Regular Cash,2012-03-09,Quarter,2012-02-23
0.23,2011-10-14,2011-11-28,Regular Cash,2011-12-16,Quarter,2011-11-30
0.23,2011-07-15,2011-08-29,Regular Cash,2011-09-23,Quarter,2011-08-31
0.23,2011-04-15,2011-05-23,Regular Cash,2011-06-17,Quarter,2011-05-25
0.23,2011-02-02,2011-02-22,Regular Cash,2011-03-11,Quarter,2011-02-24
0.83,2010-11-15,2010-12-01,Regular Cash,2010-12-16,Annual,2010-12-03
