Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.485,2017-11-07,2017-11-16,Regular Cash,2017-12-11,Quarter,2017-11-17
0.48,2017-08-01,2017-08-09,Regular Cash,2017-09-11,Quarter,2017-08-11
0.48,2017-05-02,2017-05-10,Regular Cash,2017-06-09,Quarter,2017-05-12
0.48,2017-02-07,2017-02-15,Regular Cash,2017-03-10,Quarter,2017-02-17
0.48,2016-11-01,2016-11-08,Regular Cash,2016-12-09,Quarter,2016-11-11
0.475,2016-08-02,2016-08-10,Regular Cash,2016-09-09,Quarter,2016-08-12
0.475,2016-05-03,2016-05-11,Regular Cash,2016-06-10,Quarter,2016-05-13
0.475,2016-02-02,2016-02-10,Regular Cash,2016-03-10,Quarter,2016-02-12
0.475,2015-11-03,2015-11-10,Regular Cash,2015-12-10,Quarter,2015-11-13
0.47,2015-08-04,2015-08-12,Regular Cash,2015-09-10,Quarter,2015-08-14
0.47,2015-05-05,2015-05-13,Regular Cash,2015-06-10,Quarter,2015-05-15
0.47,2015-02-03,2015-02-11,Regular Cash,2015-03-10,Quarter,2015-02-13
0.47,2014-11-04,2014-11-12,Regular Cash,2014-12-10,Quarter,2014-11-14
0.43,2014-08-05,2014-08-13,Regular Cash,2014-09-10,Quarter,2014-08-15
0.43,2014-05-06,2014-05-14,Regular Cash,2014-06-10,Quarter,2014-05-16
0.43,2014-02-04,2014-02-12,Regular Cash,2014-03-10,Quarter,2014-02-14
0.43,2013-11-04,2013-11-13,Regular Cash,2013-12-10,Quarter,2013-11-15
0.41,2013-08-06,2013-08-14,Regular Cash,2013-09-10,Quarter,2013-08-16
0.41,2013-05-07,2013-05-15,Regular Cash,2013-06-10,Quarter,2013-05-17
0.41,2013-02-05,2013-02-13,Regular Cash,2013-03-11,Quarter,2013-02-15
0.41,2012-11-06,2012-11-14,Regular Cash,2012-12-10,Quarter,2012-11-16
0.4,2012-08-07,2012-08-15,Regular Cash,2012-09-10,Quarter,2012-08-17
0.4,2012-05-01,2012-05-09,Regular Cash,2012-06-11,Quarter,2012-05-11
0.4,2012-02-07,2012-02-15,Regular Cash,2012-03-09,Quarter,2012-02-17
0.4,2011-11-01,2011-11-08,Regular Cash,2011-12-09,Quarter,2011-11-11
0.345,2011-08-02,2011-08-10,Regular Cash,2011-09-09,Quarter,2011-08-12
0.345,2011-05-03,2011-05-11,Regular Cash,2011-06-10,Quarter,2011-05-13
0.345,2011-02-01,2011-02-09,Regular Cash,2011-03-10,Quarter,2011-02-11
0.345,2010-11-02,2010-11-09,Regular Cash,2010-12-10,Quarter,2010-11-12
0.335,2010-08-03,2010-08-11,Regular Cash,2010-09-10,Quarter,2010-08-13
0.335,2010-05-04,2010-05-12,Regular Cash,2010-06-10,Quarter,2010-05-14
0.335,2010-02-02,2010-02-10,Regular Cash,2010-03-10,Quarter,2010-02-12
