Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.1,2017-11-15,2017-11-30,Regular Cash,2017-12-15,Quarter,2017-12-01
0.1,2017-07-19,2017-08-30,Regular Cash,2017-09-15,Quarter,2017-09-01
0.1,2017-05-17,2017-05-30,Regular Cash,2017-06-15,Quarter,2017-06-01
0.1,2017-01-18,2017-02-27,Regular Cash,2017-03-15,Quarter,2017-03-01
0.1,2016-11-16,2016-11-29,Regular Cash,2016-12-15,Quarter,2016-12-01
0.1,2016-07-20,2016-08-30,Regular Cash,2016-09-15,Quarter,2016-09-01
0.1,2016-05-19,2016-05-27,Regular Cash,2016-06-15,Quarter,2016-06-01
0.1,2016-01-20,2016-02-26,Regular Cash,2016-03-15,Quarter,2016-03-01
0.1,2015-11-18,2015-11-27,Regular Cash,2015-12-15,Quarter,2015-12-01
0.1,2015-07-15,2015-08-28,Regular Cash,2015-09-15,Quarter,2015-09-01
0.1,2015-05-04,2015-05-28,Regular Cash,2015-06-15,Quarter,2015-06-01
0.1,2015-01-22,2015-02-26,Regular Cash,2015-03-16,Quarter,2015-03-02
0.1,2014-11-19,2014-11-28,Regular Cash,2014-12-16,Quarter,2014-12-02
0.1,2014-07-24,2014-08-28,Regular Cash,2014-09-16,Quarter,2014-09-02
0.05,2014-05-21,2014-05-29,Regular Cash,2014-06-16,Quarter,2014-06-02
0.05,2014-01-15,2014-02-27,Regular Cash,2014-03-17,Quarter,2014-03-03
0.05,2013-11-20,2013-11-27,Regular Cash,2013-12-16,Quarter,2013-12-02
0.05,2013-07-17,2013-08-29,Regular Cash,2013-09-17,Quarter,2013-09-03
0.05,2013-05-16,2013-05-30,Regular Cash,2013-06-17,Quarter,2013-06-03
0.05,2013-01-16,2013-02-27,Regular Cash,2013-03-15,Quarter,2013-03-01
0.4,2012-12-06,2012-12-13,Special Cash,2012-12-28,None,2012-12-17
0.05,2012-11-21,2012-11-29,Regular Cash,2012-12-17,Quarter,2012-12-03
0.05,2012-07-18,2012-08-30,Regular Cash,2012-09-18,Quarter,2012-09-04
0.05,2012-05-16,2012-05-30,Regular Cash,2012-06-15,Quarter,2012-06-01
0.05,2012-01-19,2012-02-28,Regular Cash,2012-03-15,Quarter,2012-03-01
0.05,2011-11-16,2011-11-29,Regular Cash,2011-12-15,Quarter,2011-12-01
0.05,2011-07-20,2011-08-30,Regular Cash,2011-09-15,Quarter,2011-09-01
0.05,2011-05-18,2011-05-27,Regular Cash,2011-06-15,Quarter,2011-06-01
0.05,2011-01-19,2011-02-25,Regular Cash,2011-03-15,Quarter,2011-03-01
0.05,2010-11-17,2010-11-29,Regular Cash,2010-12-15,Quarter,2010-12-01
0.05,2010-07-26,2010-08-30,Regular Cash,2010-09-15,Quarter,2010-09-01
0.05,2010-05-20,2010-05-27,Regular Cash,2010-06-15,Quarter,2010-06-01
0.05,2010-01-20,2010-02-25,Regular Cash,2010-03-15,Quarter,2010-03-01
