Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.8225,2017-12-15,2017-12-28,Regular Cash,2018-01-15,Quarter,2017-12-29
0.8225,2017-09-08,2017-09-21,Regular Cash,2017-10-15,Quarter,2017-09-22
0.8225,2017-06-21,2017-07-05,Regular Cash,2017-07-15,Quarter,2017-07-07
0.8225,2017-02-23,2017-03-21,Regular Cash,2017-04-15,Quarter,2017-03-23
0.755,2016-12-16,2016-12-27,Regular Cash,2017-01-15,Quarter,2016-12-29
0.755,2016-09-09,2016-09-27,Regular Cash,2016-10-15,Quarter,2016-09-29
0.755,2016-06-14,2016-06-28,Regular Cash,2016-07-15,Quarter,2016-06-30
0.755,2016-02-19,2016-03-22,Regular Cash,2016-04-15,Quarter,2016-03-25
0.7,2015-12-15,2015-12-23,Regular Cash,2016-01-15,Quarter,2015-12-28
0.7,2015-09-10,2015-09-23,Regular Cash,2015-10-15,Quarter,2015-09-25
0.7,2015-06-16,2015-06-25,Regular Cash,2015-07-15,Quarter,2015-06-29
0.7,2015-02-20,2015-03-25,Regular Cash,2015-04-15,Quarter,2015-03-27
0.66,2014-12-09,2014-12-18,Regular Cash,2015-01-15,Quarter,2014-12-22
0.66,2014-09-12,2014-09-23,Regular Cash,2014-10-15,Quarter,2014-09-25
0.66,2014-06-16,2014-06-27,Regular Cash,2014-07-15,Quarter,2014-07-01
0.66,2014-02-21,2014-03-25,Regular Cash,2014-04-15,Quarter,2014-03-27
0.63,2013-12-17,2013-12-27,Regular Cash,2014-01-15,Quarter,2013-12-31
0.63,2013-09-12,2013-09-25,Regular Cash,2013-10-15,Quarter,2013-09-27
0.63,2013-06-18,2013-06-26,Regular Cash,2013-07-15,Quarter,2013-06-28
0.63,2013-02-22,2013-03-26,Regular Cash,2013-04-15,Quarter,2013-03-28
0.6,2012-12-14,2012-12-26,Regular Cash,2013-01-15,Quarter,2012-12-28
0.6,2012-09-13,2012-09-26,Regular Cash,2012-10-15,Quarter,2012-09-28
0.6,2012-06-12,2012-06-25,Regular Cash,2012-07-15,Quarter,2012-06-27
0.6,2012-02-28,2012-03-22,Regular Cash,2012-04-15,Quarter,2012-03-26
0.48,2011-12-06,2011-12-20,Regular Cash,2012-01-15,Quarter,2011-12-22
0.48,2011-09-13,2011-09-27,Regular Cash,2011-10-15,Quarter,2011-09-29
0.48,2011-06-14,2011-06-22,Regular Cash,2011-07-15,Quarter,2011-06-24
0.48,2011-02-22,2011-03-16,Regular Cash,2011-04-15,Quarter,2011-03-18
0.39,2010-12-07,2010-12-21,Regular Cash,2011-01-15,Quarter,2010-12-23
0.39,2010-08-19,2010-09-27,Regular Cash,2010-10-15,Quarter,2010-09-29
0.39,2010-05-12,2010-06-16,Regular Cash,2010-07-15,Quarter,2010-06-18
0.39,2010-02-12,2010-03-16,Regular Cash,2010-04-15,Quarter,2010-03-18
