Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.075,2017-10-24,2017-12-07,Regular Cash,2017-12-28,Quarter,2017-12-08
0.075,2017-07-19,2017-09-13,Regular Cash,2017-09-28,Quarter,2017-09-14
0.05,2017-04-19,2017-06-06,Regular Cash,2017-06-22,Quarter,2017-06-08
0.05,2017-02-16,2017-03-07,Regular Cash,2017-03-23,Quarter,2017-03-09
0.05,2016-10-26,2016-12-06,Regular Cash,2016-12-29,Quarter,2016-12-08
0.025,2016-07-20,2016-09-13,Regular Cash,2016-09-29,Quarter,2016-09-15
0.025,2016-04-19,2016-06-07,Regular Cash,2016-06-23,Quarter,2016-06-09
0.025,2016-02-11,2016-03-08,Regular Cash,2016-03-24,Quarter,2016-03-10
0.025,2015-10-27,2015-12-09,Regular Cash,2015-12-28,Quarter,2015-12-11
0.025,2015-07-21,2015-09-08,Regular Cash,2015-09-24,Quarter,2015-09-10
0.025,2015-04-21,2015-06-09,Regular Cash,2015-06-25,Quarter,2015-06-11
0.025,2015-02-16,2015-03-10,Regular Cash,2015-03-26,Quarter,2015-03-12
0.025,2014-10-29,2014-12-03,Regular Cash,2014-12-26,Quarter,2014-12-05
0.025,2014-07-22,2014-09-09,Regular Cash,2014-09-26,Quarter,2014-09-11
0.025,2014-04-23,2014-06-10,Regular Cash,2014-06-26,Quarter,2014-06-12
0.15,2014-02-19,2014-03-11,Regular Cash,2014-03-27,Quarter,2014-03-13
0.2,2013-10-30,2013-12-03,Regular Cash,2013-12-27,Quarter,2013-12-05
0.25,2013-07-25,2013-09-03,Regular Cash,2013-09-27,Quarter,2013-09-05
0.35,2013-04-24,2013-06-10,Regular Cash,2013-06-27,Quarter,2013-06-12
0.425,2013-02-20,2013-03-11,Regular Cash,2013-03-28,Quarter,2013-03-13
0.35,2012-10-31,2012-12-04,Regular Cash,2012-12-28,Quarter,2012-12-06
0.35,2012-07-24,2012-09-04,Regular Cash,2012-09-28,Quarter,2012-09-06
0.35,2012-04-24,2012-06-08,Regular Cash,2012-06-28,Quarter,2012-06-12
0.35,2012-02-22,2012-03-13,Regular Cash,2012-03-29,Quarter,2012-03-15
0.35,2011-10-26,2011-12-06,Regular Cash,2011-12-30,Quarter,2011-12-08
0.3,2011-07-27,2011-09-06,Regular Cash,2011-09-29,Quarter,2011-09-08
0.2,2011-04-07,2011-06-14,Regular Cash,2011-06-29,Quarter,2011-06-16
0.15,2011-02-23,2011-03-11,Regular Cash,2011-03-30,Quarter,2011-03-15
0.15,2010-10-27,2010-12-06,Regular Cash,2010-12-30,Quarter,2010-12-08
0.15,2010-07-28,2010-09-03,Regular Cash,2010-09-29,Quarter,2010-09-08
0.1,2010-04-23,2010-06-11,Regular Cash,2010-06-29,Quarter,2010-06-15
0.1,2010-02-24,2010-03-10,Regular Cash,2010-03-30,Quarter,2010-03-12
