Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.85,2017-10-18,2017-11-16,Regular Cash,2017-12-08,Quarter,2017-11-17
0.85,2017-07-19,2017-08-16,Regular Cash,2017-09-08,Quarter,2017-08-18
0.85,2017-04-19,2017-05-17,Regular Cash,2017-06-02,Quarter,2017-05-19
0.85,2017-02-15,2017-02-23,Regular Cash,2017-03-10,Quarter,2017-02-27
0.84,2016-10-18,2016-11-16,Regular Cash,2016-12-02,Quarter,2016-11-18
0.84,2016-07-20,2016-08-17,Regular Cash,2016-09-09,Quarter,2016-08-19
0.84,2016-04-20,2016-05-18,Regular Cash,2016-06-03,Quarter,2016-05-20
0.84,2016-02-17,2016-02-25,Regular Cash,2016-03-11,Quarter,2016-02-29
0.67,2015-10-21,2015-11-10,Regular Cash,2015-12-04,Quarter,2015-11-13
0.67,2015-07-15,2015-08-12,Regular Cash,2015-09-04,Quarter,2015-08-14
0.67,2015-04-15,2015-05-13,Regular Cash,2015-05-29,Quarter,2015-05-15
0.67,2015-02-18,2015-02-26,Regular Cash,2015-03-13,Quarter,2015-03-02
0.55,2014-10-23,2014-11-12,Regular Cash,2014-12-05,Quarter,2014-11-14
0.55,2014-07-16,2014-08-13,Regular Cash,2014-09-05,Quarter,2014-08-15
0.55,2014-04-16,2014-05-14,Regular Cash,2014-05-30,Quarter,2014-05-16
0.55,2014-02-19,2014-02-27,Regular Cash,2014-03-14,Quarter,2014-03-03
0.5,2013-10-16,2013-11-13,Regular Cash,2013-12-06,Quarter,2013-11-15
0.5,2013-07-17,2013-08-14,Regular Cash,2013-09-06,Quarter,2013-08-16
0.5,2013-04-17,2013-05-15,Regular Cash,2013-05-31,Quarter,2013-05-17
0.5,2013-02-13,2013-02-21,Regular Cash,2013-03-08,Quarter,2013-02-25
0.39,2012-10-18,2012-11-14,Regular Cash,2012-11-30,Quarter,2012-11-16
0.39,2012-07-18,2012-08-15,Regular Cash,2012-09-07,Quarter,2012-08-17
0.39,2012-04-18,2012-05-16,Regular Cash,2012-06-01,Quarter,2012-05-18
0.39,2012-02-15,2012-02-23,Regular Cash,2012-03-09,Quarter,2012-02-27
0.365,2011-10-20,2011-11-16,Regular Cash,2011-12-02,Quarter,2011-11-18
0.365,2011-07-20,2011-08-17,Regular Cash,2011-09-09,Quarter,2011-08-19
0.365,2011-04-20,2011-05-18,Regular Cash,2011-06-03,Quarter,2011-05-20
0.365,2011-02-16,2011-02-23,Regular Cash,2011-03-11,Quarter,2011-02-25
0.36,2010-10-20,2010-11-17,Regular Cash,2010-12-03,Quarter,2010-11-19
0.36,2010-07-19,2010-08-18,Regular Cash,2010-09-10,Quarter,2010-08-20
0.36,2010-04-20,2010-05-19,Regular Cash,2010-06-04,Quarter,2010-05-21
0.36,2010-02-17,2010-02-24,Regular Cash,2010-03-12,Quarter,2010-02-26
