Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.58,2017-11-16,2017-12-13,Regular Cash,2018-01-04,Quarter,2017-12-14
0.58,2017-08-10,2017-09-13,Regular Cash,2017-10-05,Quarter,2017-09-14
0.58,2017-05-17,2017-06-12,Regular Cash,2017-07-06,Quarter,2017-06-14
0.58,2017-02-09,2017-03-10,Regular Cash,2017-04-05,Quarter,2017-03-14
0.53,2016-11-16,2016-12-09,Regular Cash,2017-01-05,Quarter,2016-12-13
0.53,2016-08-11,2016-09-09,Regular Cash,2016-10-05,Quarter,2016-09-13
0.53,2016-05-18,2016-06-10,Regular Cash,2016-07-07,Quarter,2016-06-14
0.53,2016-02-11,2016-03-11,Regular Cash,2016-04-05,Quarter,2016-03-15
0.48,2015-11-18,2015-12-10,Regular Cash,2016-01-06,Quarter,2015-12-14
0.48,2015-08-06,2015-09-10,Regular Cash,2015-10-02,Quarter,2015-09-14
0.48,2015-05-20,2015-06-11,Regular Cash,2015-07-07,Quarter,2015-06-15
0.48,2015-02-05,2015-03-12,Regular Cash,2015-04-07,Quarter,2015-03-16
0.41,2014-11-18,2014-12-11,Regular Cash,2015-01-07,Quarter,2014-12-15
0.41,2014-08-07,2014-09-11,Regular Cash,2014-10-03,Quarter,2014-09-15
0.41,2014-05-14,2014-06-12,Regular Cash,2014-07-03,Quarter,2014-06-16
0.41,2014-02-06,2014-03-13,Regular Cash,2014-04-04,Quarter,2014-03-17
0.38,2013-11-14,2013-12-12,Regular Cash,2014-01-03,Quarter,2013-12-16
0.38,2013-08-08,2013-09-12,Regular Cash,2013-10-04,Quarter,2013-09-16
0.38,2013-05-15,2013-06-13,Regular Cash,2013-07-05,Quarter,2013-06-17
0.38,2013-02-13,2013-03-13,Regular Cash,2013-04-05,Quarter,2013-03-15
0.34,2012-11-16,2012-12-13,Regular Cash,2013-01-04,Quarter,2012-12-17
0.34,2012-08-09,2012-09-13,Regular Cash,2012-10-05,Quarter,2012-09-17
0.34,2012-05-16,2012-06-14,Regular Cash,2012-07-06,Quarter,2012-06-18
0.34,2012-02-08,2012-03-15,Regular Cash,2012-04-06,Quarter,2012-03-19
0.32,2011-11-17,2011-12-15,Regular Cash,2012-01-06,Quarter,2011-12-19
0.32,2011-08-11,2011-09-15,Regular Cash,2011-10-07,Quarter,2011-09-19
0.32,2011-05-18,2011-06-16,Regular Cash,2011-07-08,Quarter,2011-06-20
0.25,2011-02-10,2011-03-17,Regular Cash,2011-04-08,Quarter,2011-03-21
0.25,2010-11-15,2010-12-16,Regular Cash,2011-01-07,Quarter,2010-12-20
0.25,2010-08-11,2010-09-16,Regular Cash,2010-10-08,Quarter,2010-09-20
0.25,2010-05-19,2010-06-17,Regular Cash,2010-07-09,Quarter,2010-06-21
0.15,2010-02-03,2010-03-18,Regular Cash,2010-04-09,Quarter,2010-03-22
