Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.46,2017-10-23,2017-12-07,Regular Cash,2017-12-18,Quarter,2017-12-08
0.42,2017-07-24,2017-09-07,Regular Cash,2017-09-18,Quarter,2017-09-08
0.42,2017-04-28,2017-06-07,Regular Cash,2017-06-19,Quarter,2017-06-09
0.42,2017-02-17,2017-03-08,Regular Cash,2017-03-20,Quarter,2017-03-10
0.42,2016-10-24,2016-12-07,Regular Cash,2016-12-19,Quarter,2016-12-09
0.37,2016-07-22,2016-09-07,Regular Cash,2016-09-19,Quarter,2016-09-09
0.37,2016-04-29,2016-06-08,Regular Cash,2016-06-20,Quarter,2016-06-10
0.37,2016-02-19,2016-03-04,Regular Cash,2016-03-18,Quarter,2016-03-08
0.37,2015-10-23,2015-12-04,Regular Cash,2015-12-18,Quarter,2015-12-08
0.32,2015-07-24,2015-09-03,Regular Cash,2015-09-18,Quarter,2015-09-08
0.32,2015-05-01,2015-06-05,Regular Cash,2015-06-19,Quarter,2015-06-09
0.32,2015-02-13,2015-03-06,Regular Cash,2015-03-20,Quarter,2015-03-10
0.32,2014-10-16,2014-12-05,Regular Cash,2014-12-19,Quarter,2014-12-09
0.2625,2014-07-15,2014-09-05,Regular Cash,2014-09-19,Quarter,2014-09-09
0.2625,2014-04-22,2014-06-06,Regular Cash,2014-06-20,Quarter,2014-06-10
0.2625,2014-02-14,2014-03-06,Regular Cash,2014-03-20,Quarter,2014-03-10
4.0,2013-10-21,2013-12-23,Stock Split,2013-12-20,None,2013-12-10
0.2625,2013-10-21,2013-12-06,Regular Cash,2013-12-20,Quarter,2013-12-10
0.2175,2013-07-19,2013-09-06,Regular Cash,2013-09-20,Quarter,2013-09-10
0.2175,2013-04-26,2013-06-06,Regular Cash,2013-06-20,Quarter,2013-06-10
0.2175,2013-02-15,2013-03-06,Regular Cash,2013-03-18,Quarter,2013-03-08
0.2175,2012-10-22,2012-12-06,Regular Cash,2012-12-20,Quarter,2012-12-10
0.18,2012-07-19,2012-09-06,Regular Cash,2012-09-20,Quarter,2012-09-10
0.18,2012-04-27,2012-06-06,Regular Cash,2012-06-18,Quarter,2012-06-08
0.18,2012-02-16,2012-03-07,Regular Cash,2012-03-19,Quarter,2012-03-09
0.18,2011-10-24,2011-12-07,Regular Cash,2011-12-19,Quarter,2011-12-09
0.1575,2011-07-21,2011-09-07,Regular Cash,2011-09-19,Quarter,2011-09-09
0.1575,2011-04-29,2011-06-08,Regular Cash,2011-06-20,Quarter,2011-06-10
0.1575,2011-02-22,2011-03-09,Regular Cash,2011-03-21,Quarter,2011-03-11
0.1575,2010-10-21,2010-12-08,Regular Cash,2010-12-20,Quarter,2010-12-10
0.15,2010-07-22,2010-09-08,Regular Cash,2010-09-20,Quarter,2010-09-10
0.15,2010-04-30,2010-06-04,Regular Cash,2010-06-18,Quarter,2010-06-08
0.15,2010-02-11,2010-03-05,Regular Cash,2010-03-19,Quarter,2010-03-09
