Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.62,2017-10-24,2017-11-09,Regular Cash,2017-12-08,Quarter,2017-11-10
0.59,2017-07-25,2017-08-08,Regular Cash,2017-09-08,Quarter,2017-08-10
0.59,2017-04-25,2017-05-08,Regular Cash,2017-06-09,Quarter,2017-05-10
0.59,2017-01-24,2017-02-08,Regular Cash,2017-03-10,Quarter,2017-02-10
0.59,2016-10-25,2016-11-08,Regular Cash,2016-12-09,Quarter,2016-11-10
0.56,2016-07-26,2016-08-08,Regular Cash,2016-09-09,Quarter,2016-08-10
0.56,2016-04-26,2016-05-06,Regular Cash,2016-06-10,Quarter,2016-05-10
0.56,2016-01-25,2016-02-08,Regular Cash,2016-03-10,Quarter,2016-02-10
0.56,2015-10-20,2015-11-06,Regular Cash,2015-12-10,Quarter,2015-11-10
0.53,2015-07-21,2015-08-06,Regular Cash,2015-09-10,Quarter,2015-08-10
0.53,2015-04-21,2015-05-06,Regular Cash,2015-06-10,Quarter,2015-05-08
0.53,2015-01-21,2015-02-06,Regular Cash,2015-03-10,Quarter,2015-02-10
0.53,2014-10-21,2014-11-06,Regular Cash,2014-12-10,Quarter,2014-11-10
0.5,2014-07-22,2014-08-06,Regular Cash,2014-09-10,Quarter,2014-08-08
0.5,2014-04-22,2014-05-07,Regular Cash,2014-06-10,Quarter,2014-05-09
0.5,2014-01-22,2014-02-06,Regular Cash,2014-03-10,Quarter,2014-02-10
0.5,2013-10-22,2013-11-06,Regular Cash,2013-12-10,Quarter,2013-11-08
0.49,2013-07-24,2013-08-07,Regular Cash,2013-09-10,Quarter,2013-08-09
0.49,2013-04-23,2013-05-08,Regular Cash,2013-06-10,Quarter,2013-05-10
0.47,2013-01-23,2013-02-06,Regular Cash,2013-03-08,Quarter,2013-02-08
0.47,2012-10-23,2012-11-07,Regular Cash,2012-12-10,Quarter,2012-11-09
0.47,2012-07-25,2012-08-08,Regular Cash,2012-09-10,Quarter,2012-08-10
0.47,2012-04-24,2012-05-08,Regular Cash,2012-06-08,Quarter,2012-05-10
0.47,2012-01-25,2012-02-08,Regular Cash,2012-03-09,Quarter,2012-02-10
0.47,2011-10-25,2011-11-08,Regular Cash,2011-12-09,Quarter,2011-11-10
0.46,2011-07-27,2011-08-08,Regular Cash,2011-09-09,Quarter,2011-08-10
0.46,2011-04-26,2011-05-06,Regular Cash,2011-06-10,Quarter,2011-05-10
0.46,2011-01-26,2011-02-08,Regular Cash,2011-03-10,Quarter,2011-02-10
0.46,2010-10-19,2010-11-08,Regular Cash,2010-12-10,Quarter,2010-11-10
0.42,2010-07-28,2010-08-06,Regular Cash,2010-09-10,Quarter,2010-08-10
0.42,2010-04-27,2010-05-06,Regular Cash,2010-06-10,Quarter,2010-05-10
0.41,2010-01-27,2010-02-08,Regular Cash,2010-03-10,Quarter,2010-02-10
