Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.84,2017-11-29,2017-12-08,Regular Cash,2018-01-11,Semi-Anl,2017-12-11
0.78,2017-06-28,2017-07-06,Regular Cash,2017-07-27,Semi-Anl,2017-07-10
0.78,2016-11-30,2016-12-08,Regular Cash,2017-01-11,Semi-Anl,2016-12-12
0.71,2016-06-29,2016-07-07,Regular Cash,2016-07-28,Semi-Anl,2016-07-11
0.71,2015-12-02,2015-12-10,Regular Cash,2016-01-11,Semi-Anl,2015-12-14
0.66,2015-06-24,2015-07-01,Regular Cash,2015-07-29,Semi-Anl,2015-07-06
1.15,2014-12-03,2014-12-11,Regular Cash,2015-01-08,Annual,2014-12-15
0.86,2013-12-04,2013-12-12,Regular Cash,2014-01-16,Annual,2013-12-16
0.75,2012-11-28,2012-12-06,Regular Cash,2012-12-28,Annual,2012-12-10
0.6,2011-11-30,2011-12-14,Regular Cash,2012-01-18,Annual,2011-12-16
0.4,2010-12-01,2010-12-09,Regular Cash,2011-01-18,Annual,2010-12-13
