Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.15,2017-10-24,2017-11-16,Regular Cash,2017-12-08,Quarter,2017-11-17
1.15,2017-07-28,2017-08-15,Regular Cash,2017-09-08,Quarter,2017-08-17
1.15,2017-03-07,2017-05-15,Regular Cash,2017-06-08,Quarter,2017-05-17
1.15,2016-12-20,2017-02-13,Regular Cash,2017-03-08,Quarter,2017-02-15
1.0,2016-10-14,2016-11-14,Regular Cash,2016-12-08,Quarter,2016-11-16
1.0,2016-07-22,2016-08-15,Regular Cash,2016-09-08,Quarter,2016-08-17
1.0,2016-03-02,2016-05-13,Regular Cash,2016-06-08,Quarter,2016-05-17
1.0,2015-12-15,2016-02-11,Regular Cash,2016-03-08,Quarter,2016-02-16
0.79,2015-10-14,2015-11-12,Regular Cash,2015-12-07,Quarter,2015-11-16
0.79,2015-07-28,2015-08-13,Regular Cash,2015-09-08,Quarter,2015-08-17
0.79,2015-03-04,2015-05-12,Regular Cash,2015-06-05,Quarter,2015-05-14
0.79,2014-12-17,2015-02-10,Regular Cash,2015-03-06,Quarter,2015-02-12
0.61,2014-10-17,2014-11-10,Regular Cash,2014-12-05,Quarter,2014-11-13
0.61,2014-07-25,2014-08-12,Regular Cash,2014-09-05,Quarter,2014-08-14
0.61,2014-03-05,2014-05-13,Regular Cash,2014-06-06,Quarter,2014-05-15
0.61,2013-12-13,2014-02-11,Regular Cash,2014-03-07,Quarter,2014-02-13
0.47,2013-10-16,2013-11-12,Regular Cash,2013-12-06,Quarter,2013-11-14
0.47,2013-07-26,2013-08-14,Regular Cash,2013-09-06,Quarter,2013-08-16
0.47,2013-03-06,2013-05-14,Regular Cash,2013-06-07,Quarter,2013-05-16
0.47,2012-12-13,2013-02-11,Regular Cash,2013-03-07,Quarter,2013-02-13
0.36,2012-10-11,2012-11-13,Regular Cash,2012-12-07,Quarter,2012-11-15
0.36,2012-07-19,2012-08-14,Regular Cash,2012-09-07,Quarter,2012-08-16
0.36,2012-03-15,2012-05-14,Regular Cash,2012-06-07,Quarter,2012-05-16
0.36,2011-12-15,2012-02-13,Regular Cash,2012-03-07,Quarter,2012-02-15
0.28,2011-10-13,2011-11-15,Regular Cash,2011-12-08,Quarter,2011-11-17
0.28,2011-07-29,2011-08-16,Regular Cash,2011-09-08,Quarter,2011-08-18
