Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.5,2017-12-29,2018-01-23,Regular Cash,2018-02-02,Quarter,2018-01-24
0.5,2017-09-19,2017-10-23,Regular Cash,2017-11-03,Quarter,2017-10-24
0.5,2017-07-06,2017-07-20,Regular Cash,2017-08-03,Quarter,2017-07-24
0.5,2017-03-02,2017-04-19,Regular Cash,2017-05-01,Quarter,2017-04-21
0.5,2016-12-14,2017-01-20,Regular Cash,2017-02-02,Quarter,2017-01-24
0.425,2016-09-22,2016-10-20,Regular Cash,2016-11-03,Quarter,2016-10-24
0.425,2016-07-06,2016-07-19,Regular Cash,2016-08-01,Quarter,2016-07-21
0.425,2016-03-02,2016-04-20,Regular Cash,2016-05-02,Quarter,2016-04-22
0.425,2015-12-16,2016-01-20,Regular Cash,2016-02-02,Quarter,2016-01-22
0.35,2015-10-01,2015-10-20,Regular Cash,2015-11-02,Quarter,2015-10-22
0.35,2015-07-08,2015-07-21,Regular Cash,2015-08-03,Quarter,2015-07-23
0.35,2015-03-04,2015-04-22,Regular Cash,2015-05-04,Quarter,2015-04-24
0.35,2014-12-16,2015-01-20,Regular Cash,2015-02-02,Quarter,2015-01-22
0.275,2014-09-24,2014-10-21,Regular Cash,2014-11-03,Quarter,2014-10-23
0.275,2014-07-10,2014-07-17,Regular Cash,2014-08-01,Quarter,2014-07-21
0.275,2014-03-06,2014-04-17,Regular Cash,2014-05-02,Quarter,2014-04-22
0.275,2013-12-18,2014-01-21,Regular Cash,2014-02-03,Quarter,2014-01-23
0.225,2013-09-25,2013-10-17,Regular Cash,2013-11-01,Quarter,2013-10-21
0.225,2013-07-10,2013-07-18,Regular Cash,2013-08-02,Quarter,2013-07-22
0.225,2013-03-06,2013-04-19,Regular Cash,2013-05-03,Quarter,2013-04-23
0.225,2012-12-13,2013-01-22,Regular Cash,2013-02-04,Quarter,2013-01-24
0.1625,2012-09-19,2012-10-18,Regular Cash,2012-11-02,Quarter,2012-10-22
0.1625,2012-07-05,2012-07-19,Regular Cash,2012-08-03,Quarter,2012-07-23
0.1625,2012-03-07,2012-04-19,Regular Cash,2012-05-03,Quarter,2012-04-23
0.1625,2011-12-20,2012-01-19,Regular Cash,2012-02-02,Quarter,2012-01-23
0.125,2011-09-21,2011-10-19,Regular Cash,2011-11-01,Quarter,2011-10-21
0.125,2011-07-06,2011-07-20,Regular Cash,2011-08-02,Quarter,2011-07-22
0.125,2011-03-09,2011-04-19,Regular Cash,2011-05-03,Quarter,2011-04-22
0.125,2011-01-11,2011-01-19,Regular Cash,2011-02-02,Quarter,2011-01-21
0.0875,2010-09-22,2010-10-20,Regular Cash,2010-11-02,Quarter,2010-10-22
0.0875,2010-07-07,2010-07-20,Regular Cash,2010-08-02,Quarter,2010-07-22
0.0875,2010-03-10,2010-04-21,Regular Cash,2010-05-04,Quarter,2010-04-23
0.0875,2010-01-12,2010-01-20,Regular Cash,2010-02-02,Quarter,2010-01-22
