Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
-2.4245362661989844e-14,2015-10-29,2016-02-18,Omitted,,Quarter,
-2.4245362661989844e-14,2015-10-29,2015-11-12,Omitted,,Quarter,
0.15,2015-08-14,2015-08-21,Regular Cash,2015-09-23,Quarter,2015-08-25
0.15,2015-05-15,2015-05-27,Regular Cash,2015-06-17,Quarter,2015-05-29
0.75,2015-02-06,2015-02-18,Regular Cash,2015-03-18,Quarter,2015-02-20
0.75,2014-11-04,2014-11-12,Regular Cash,2014-12-17,Quarter,2014-11-14
0.75,2014-08-12,2014-08-20,Regular Cash,2014-09-17,Quarter,2014-08-22
0.75,2014-05-16,2014-05-28,Regular Cash,2014-06-18,Quarter,2014-05-30
0.56,2014-02-10,2014-02-19,Regular Cash,2014-03-19,Quarter,2014-02-21
0.56,2013-11-05,2013-11-13,Regular Cash,2013-12-18,Quarter,2013-11-15
0.56,2013-08-06,2013-08-21,Regular Cash,2013-09-18,Quarter,2013-08-23
0.56,2013-03-03,2013-05-29,Regular Cash,2013-06-19,Quarter,2013-05-31
-2.4245362661989844e-14,2012-02-20,2012-03-22,Discontinued,,Suspend,
0.79,2012-02-09,2012-02-22,Regular Cash,2012-03-21,Quarter,2012-02-24
0.79,2011-11-10,2011-11-22,Regular Cash,2011-12-21,Quarter,2011-11-25
0.79,2011-08-11,2011-08-24,Regular Cash,2011-09-21,Quarter,2011-08-26
0.79,2011-04-04,2011-05-18,Regular Cash,2011-06-15,Quarter,2011-05-20
