Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.47,2017-12-06,2017-12-28,Regular Cash,2018-01-31,Quarter,2017-12-29
0.425,2017-08-02,2017-09-28,Regular Cash,2017-10-31,Quarter,2017-09-29
0.425,2017-05-03,2017-06-28,Regular Cash,2017-07-31,Quarter,2017-06-30
0.425,2017-02-08,2017-03-29,Regular Cash,2017-04-28,Quarter,2017-03-31
0.425,2016-12-07,2016-12-28,Regular Cash,2017-01-31,Quarter,2016-12-30
0.38,2016-07-27,2016-09-28,Regular Cash,2016-10-31,Quarter,2016-09-30
0.38,2016-04-27,2016-06-28,Regular Cash,2016-07-29,Quarter,2016-06-30
0.38,2016-02-10,2016-03-29,Regular Cash,2016-04-29,Quarter,2016-03-31
0.38,2015-12-10,2015-12-29,Regular Cash,2016-01-29,Quarter,2015-12-31
0.345,2015-07-29,2015-09-28,Regular Cash,2015-10-30,Quarter,2015-09-30
0.345,2015-04-29,2015-06-26,Regular Cash,2015-07-31,Quarter,2015-06-30
0.345,2015-02-11,2015-03-27,Regular Cash,2015-04-30,Quarter,2015-03-31
0.345,2014-12-03,2014-12-29,Regular Cash,2015-01-30,Quarter,2014-12-31
0.305,2014-07-21,2014-09-26,Regular Cash,2014-10-31,Quarter,2014-09-30
0.305,2014-04-22,2014-06-26,Regular Cash,2014-07-31,Quarter,2014-06-30
0.305,2014-02-12,2014-03-27,Regular Cash,2014-04-30,Quarter,2014-03-31
0.305,2013-12-04,2013-12-27,Regular Cash,2014-01-31,Quarter,2013-12-31
0.265,2013-07-25,2013-09-26,Regular Cash,2013-10-31,Quarter,2013-09-30
0.265,2013-04-30,2013-06-26,Regular Cash,2013-07-31,Quarter,2013-06-28
0.265,2013-02-13,2013-03-26,Regular Cash,2013-04-30,Quarter,2013-03-28
0.265,2012-12-05,2012-12-27,Regular Cash,2013-01-31,Quarter,2012-12-31
0.2125,2012-09-10,2012-09-26,Regular Cash,2012-10-31,Quarter,2012-09-28
0.2125,2012-06-19,2012-06-27,Regular Cash,2012-07-31,Quarter,2012-06-29
0.2125,2012-02-09,2012-03-28,Regular Cash,2012-04-30,Quarter,2012-03-30
0.2125,2011-12-07,2011-12-27,Regular Cash,2012-01-31,Quarter,2011-12-29
0.18,2011-08-19,2011-09-28,Regular Cash,2011-10-31,Quarter,2011-09-30
0.18,2011-06-09,2011-06-28,Regular Cash,2011-07-29,Quarter,2011-06-30
0.18,2011-02-09,2011-03-29,Regular Cash,2011-04-29,Quarter,2011-03-31
0.18,2010-12-08,2010-12-29,Regular Cash,2011-01-31,Quarter,2010-12-31
0.15,2010-09-15,2010-09-28,Regular Cash,2010-10-29,Quarter,2010-09-30
0.15,2010-06-21,2010-06-28,Regular Cash,2010-07-30,Quarter,2010-06-30
0.15,2010-02-25,2010-03-26,Regular Cash,2010-04-30,Quarter,2010-03-30
