Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.4,2017-12-07,2018-01-04,Regular Cash,2018-02-01,Quarter,2018-01-05
0.39,2017-09-13,2017-10-05,Regular Cash,2017-11-01,Quarter,2017-10-06
0.39,2017-06-13,2017-07-05,Regular Cash,2017-08-01,Quarter,2017-07-07
0.39,2017-03-02,2017-04-05,Regular Cash,2017-05-01,Quarter,2017-04-07
0.39,2016-12-08,2017-01-04,Regular Cash,2017-02-01,Quarter,2017-01-06
0.38,2016-08-03,2016-10-05,Regular Cash,2016-11-01,Quarter,2016-10-07
0.38,2016-06-07,2016-06-29,Regular Cash,2016-08-01,Quarter,2016-07-01
0.38,2016-03-03,2016-03-30,Regular Cash,2016-05-02,Quarter,2016-04-01
0.38,2015-12-08,2015-12-30,Regular Cash,2016-02-01,Quarter,2016-01-04
0.37,2015-09-17,2015-09-30,Regular Cash,2015-11-02,Quarter,2015-10-02
0.37,2015-06-16,2015-07-01,Regular Cash,2015-08-03,Quarter,2015-07-06
0.37,2015-03-02,2015-04-01,Regular Cash,2015-05-01,Quarter,2015-04-06
0.37,2014-12-09,2014-12-30,Regular Cash,2015-02-02,Quarter,2015-01-02
0.36,2014-09-16,2014-10-01,Regular Cash,2014-11-03,Quarter,2014-10-03
0.36,2014-06-17,2014-07-01,Regular Cash,2014-08-01,Quarter,2014-07-03
0.36,2014-03-03,2014-04-02,Regular Cash,2014-05-01,Quarter,2014-04-04
0.36,2013-12-19,2013-12-31,Regular Cash,2014-02-03,Quarter,2014-01-03
0.35,2013-09-17,2013-10-02,Regular Cash,2013-11-01,Quarter,2013-10-04
0.35,2013-06-19,2013-07-02,Regular Cash,2013-08-01,Quarter,2013-07-05
0.35,2013-03-07,2013-04-03,Regular Cash,2013-05-01,Quarter,2013-04-05
0.35,2012-12-04,2013-01-02,Regular Cash,2013-02-01,Quarter,2013-01-04
0.34,2012-09-18,2012-10-03,Regular Cash,2012-11-01,Quarter,2012-10-05
0.34,2012-06-26,2012-07-03,Regular Cash,2012-08-01,Quarter,2012-07-06
0.34,2012-03-06,2012-04-03,Regular Cash,2012-05-01,Quarter,2012-04-05
0.34,2011-12-06,2012-01-04,Regular Cash,2012-02-01,Quarter,2012-01-06
0.33,2011-09-20,2011-10-06,Regular Cash,2011-11-01,Quarter,2011-10-11
0.33,2011-06-22,2011-06-29,Regular Cash,2011-08-01,Quarter,2011-07-01
0.33,2011-03-01,2011-03-30,Regular Cash,2011-05-02,Quarter,2011-04-01
0.33,2010-12-14,2011-01-05,Regular Cash,2011-02-01,Quarter,2011-01-07
0.32,2010-09-07,2010-09-29,Regular Cash,2010-11-01,Quarter,2010-10-01
0.32,2010-06-09,2010-06-30,Regular Cash,2010-08-02,Quarter,2010-07-02
0.32,2010-03-02,2010-03-30,Regular Cash,2010-05-03,Quarter,2010-04-04
