Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.0625,2017-11-14,2017-11-28,Regular Cash,2017-12-12,Quarter,2017-11-29
0.0625,2017-08-08,2017-08-28,Regular Cash,2017-09-12,Quarter,2017-08-30
0.0625,2017-05-09,2017-05-26,Regular Cash,2017-06-13,Quarter,2017-05-31
0.0625,2017-02-14,2017-02-27,Regular Cash,2017-03-14,Quarter,2017-03-01
0.0625,2016-11-08,2016-11-28,Regular Cash,2016-12-13,Quarter,2016-11-30
0.0625,2016-08-09,2016-08-29,Regular Cash,2016-09-13,Quarter,2016-08-31
0.0625,2016-05-10,2016-05-27,Regular Cash,2016-06-14,Quarter,2016-06-01
0.0625,2016-02-09,2016-02-26,Regular Cash,2016-03-14,Quarter,2016-03-01
0.0625,2015-11-10,2015-11-25,Regular Cash,2015-12-11,Quarter,2015-11-30
0.0625,2015-08-11,2015-08-27,Regular Cash,2015-09-14,Quarter,2015-08-31
0.0625,2015-05-12,2015-05-28,Regular Cash,2015-06-12,Quarter,2015-06-01
0.0625,2015-02-10,2015-02-26,Regular Cash,2015-03-13,Quarter,2015-03-02
0.0625,2014-11-11,2014-11-25,Regular Cash,2014-12-12,Quarter,2014-11-28
0.0625,2014-08-05,2014-08-27,Regular Cash,2014-09-12,Quarter,2014-08-29
0.0625,2014-05-13,2014-05-29,Regular Cash,2014-06-13,Quarter,2014-06-02
0.0625,2014-02-11,2014-02-27,Regular Cash,2014-03-14,Quarter,2014-03-03
0.0625,2013-11-12,2013-11-26,Regular Cash,2013-12-13,Quarter,2013-11-29
0.0625,2013-08-13,2013-08-28,Regular Cash,2013-09-16,Quarter,2013-08-30
0.0625,2013-05-14,2013-05-30,Regular Cash,2013-06-14,Quarter,2013-06-03
0.0625,2013-02-12,2013-03-06,Regular Cash,2013-03-15,Quarter,2013-03-08
0.0625,2012-11-13,2012-11-28,Regular Cash,2012-12-14,Quarter,2012-11-30
0.0625,2012-08-14,2012-08-29,Regular Cash,2012-09-14,Quarter,2012-08-31
0.0625,2012-05-08,2012-05-30,Regular Cash,2012-06-14,Quarter,2012-06-01
0.0625,2012-02-14,2012-02-28,Regular Cash,2012-03-14,Quarter,2012-03-01
0.0625,2011-11-08,2011-11-25,Regular Cash,2011-12-12,Quarter,2011-11-29
0.0625,2011-08-09,2011-08-30,Regular Cash,2011-09-14,Quarter,2011-09-01
0.0625,2011-05-10,2011-05-27,Regular Cash,2011-06-14,Quarter,2011-06-01
0.0625,2011-02-08,2011-02-25,Regular Cash,2011-03-14,Quarter,2011-03-01
0.0625,2010-11-09,2010-11-26,Regular Cash,2010-12-10,Quarter,2010-11-30
0.0625,2010-08-10,2010-08-30,Regular Cash,2010-09-14,Quarter,2010-09-01
0.0625,2010-05-11,2010-05-27,Regular Cash,2010-06-14,Quarter,2010-06-01
0.0625,2010-02-09,2010-02-25,Regular Cash,2010-03-12,Quarter,2010-03-01
