Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.1875,2017-11-10,2017-11-20,Regular Cash,2017-12-12,Quarter,2017-11-21
0.1875,2017-08-04,2017-08-23,Regular Cash,2017-09-12,Quarter,2017-08-25
0.1875,2017-05-08,2017-05-24,Regular Cash,2017-06-12,Quarter,2017-05-26
0.1875,2017-02-06,2017-02-15,Regular Cash,2017-03-13,Quarter,2017-02-17
0.1875,2016-11-11,2016-11-17,Regular Cash,2016-12-12,Quarter,2016-11-21
0.1875,2016-08-05,2016-08-18,Regular Cash,2016-09-12,Quarter,2016-08-22
0.1875,2016-05-09,2016-05-25,Regular Cash,2016-06-13,Quarter,2016-05-29
0.1875,2016-02-09,2016-02-17,Regular Cash,2016-03-12,Quarter,2016-02-19
0.1875,2015-11-06,2015-11-18,Regular Cash,2015-12-11,Quarter,2015-11-20
0.1875,2015-08-06,2015-08-19,Regular Cash,2015-09-11,Quarter,2015-08-21
0.1875,2015-05-11,2015-05-27,Regular Cash,2015-06-12,Quarter,2015-05-29
0.1875,2015-02-09,2015-02-18,Regular Cash,2015-03-12,Quarter,2015-02-20
0.1875,2014-11-07,2014-11-19,Regular Cash,2014-12-12,Quarter,2014-11-21
0.1875,2014-08-06,2014-08-20,Regular Cash,2014-09-12,Quarter,2014-08-22
0.1875,2014-05-12,2014-05-28,Regular Cash,2014-06-12,Quarter,2014-05-30
0.1875,2014-01-30,2014-02-12,Regular Cash,2014-03-12,Quarter,2014-02-14
0.1875,2013-11-08,2013-11-14,Regular Cash,2013-12-12,Quarter,2013-11-18
0.1875,2013-07-29,2013-08-07,Regular Cash,2013-09-12,Quarter,2013-08-09
0.1875,2013-04-30,2013-05-08,Regular Cash,2013-06-12,Quarter,2013-05-10
0.375,2013-01-31,2013-02-13,Regular Cash,2013-03-12,Quarter,2013-02-15
0.375,2012-11-02,2012-11-14,Regular Cash,2012-12-12,Quarter,2012-11-16
0.375,2012-07-09,2012-08-08,Regular Cash,2012-09-12,Quarter,2012-08-10
0.375,2012-04-09,2012-05-09,Regular Cash,2012-06-12,Quarter,2012-05-11
0.375,2012-02-01,2012-02-15,Regular Cash,2012-03-12,Quarter,2012-02-17
0.37,2011-11-04,2011-11-16,Regular Cash,2011-12-12,Quarter,2011-11-18
0.37,2011-07-11,2011-08-10,Regular Cash,2011-09-12,Quarter,2011-08-12
0.37,2011-04-11,2011-05-11,Regular Cash,2011-06-12,Quarter,2011-05-13
0.37,2011-02-08,2011-02-16,Regular Cash,2011-03-12,Quarter,2011-02-18
0.365,2010-11-05,2010-11-17,Regular Cash,2010-12-12,Quarter,2010-11-19
0.365,2010-07-12,2010-08-11,Regular Cash,2010-09-12,Quarter,2010-08-13
0.365,2010-04-12,2010-05-12,Regular Cash,2010-06-12,Quarter,2010-05-14
0.365,2010-02-04,2010-02-17,Regular Cash,2010-03-12,Quarter,2010-02-19
