Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.54,2017-12-04,2018-01-04,Regular Cash,2018-01-26,Quarter,2018-01-05
0.54,2017-08-10,2017-10-05,Regular Cash,2017-10-27,Quarter,2017-10-06
0.54,2017-06-06,2017-07-05,Regular Cash,2017-07-28,Quarter,2017-07-07
0.54,2017-01-27,2017-04-05,Regular Cash,2017-04-28,Quarter,2017-04-07
0.54,2016-12-05,2017-01-04,Regular Cash,2017-01-27,Quarter,2017-01-06
0.54,2016-08-12,2016-10-05,Regular Cash,2016-10-28,Quarter,2016-10-07
0.54,2016-06-09,2016-07-06,Regular Cash,2016-07-29,Quarter,2016-07-08
0.54,2016-01-29,2016-04-06,Regular Cash,2016-04-29,Quarter,2016-04-08
0.54,2015-12-07,2016-01-06,Regular Cash,2016-01-29,Quarter,2016-01-08
0.54,2015-08-04,2015-10-07,Regular Cash,2015-10-30,Quarter,2015-10-09
0.49,2015-06-05,2015-06-30,Regular Cash,2015-07-24,Quarter,2015-07-02
0.49,2015-01-30,2015-03-31,Regular Cash,2015-04-24,Quarter,2015-04-02
0.49,2014-12-08,2015-01-07,Regular Cash,2015-01-30,Quarter,2015-01-09
0.49,2014-08-05,2014-10-08,Regular Cash,2014-10-31,Quarter,2014-10-10
0.43,2014-06-06,2014-07-01,Regular Cash,2014-07-25,Quarter,2014-07-03
0.43,2014-01-28,2014-04-02,Regular Cash,2014-04-25,Quarter,2014-04-04
0.43,2013-12-09,2014-01-08,Regular Cash,2014-01-31,Quarter,2014-01-10
0.43,2013-08-06,2013-10-02,Regular Cash,2013-10-25,Quarter,2013-10-04
0.375,2013-06-06,2013-07-02,Regular Cash,2013-07-26,Quarter,2013-07-05
0.375,2013-01-31,2013-04-03,Regular Cash,2013-04-26,Quarter,2013-04-05
0.375,2012-12-03,2013-01-02,Regular Cash,2013-01-25,Quarter,2013-01-04
0.375,2012-08-08,2012-10-03,Regular Cash,2012-10-26,Quarter,2012-10-05
0.3,2012-06-06,2012-07-03,Regular Cash,2012-07-27,Quarter,2012-07-06
0.3,2012-01-24,2012-04-03,Regular Cash,2012-04-27,Quarter,2012-04-05
0.3,2011-12-05,2012-01-04,Regular Cash,2012-01-27,Quarter,2012-01-06
0.3,2011-08-03,2011-10-05,Regular Cash,2011-10-28,Quarter,2011-10-07
0.28,2011-06-08,2011-07-06,Regular Cash,2011-07-29,Quarter,2011-07-08
0.28,2011-01-25,2011-04-06,Regular Cash,2011-04-29,Quarter,2011-04-08
0.28,2010-12-06,2011-01-05,Regular Cash,2011-01-28,Quarter,2011-01-07
0.28,2010-08-04,2010-10-06,Regular Cash,2010-10-29,Quarter,2010-10-08
0.265,2010-06-09,2010-07-07,Regular Cash,2010-07-30,Quarter,2010-07-09
0.265,2010-01-26,2010-04-07,Regular Cash,2010-04-30,Quarter,2010-04-09
0.265,2009-12-07,2010-01-06,Regular Cash,2010-01-29,Quarter,2010-01-08
