Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
1.1247,2017-12-08,2018-02-01,Regular Cash,2018-02-09,Annual,2018-02-02
0.6808,2016-12-02,2017-02-01,Regular Cash,2017-02-10,Annual,2017-02-03
0.8882,2015-12-04,2016-02-01,Regular Cash,2016-02-12,Annual,2016-02-03
0.6862,2014-12-19,2015-02-02,Regular Cash,2015-02-13,Annual,2015-02-04
1.0,2013-12-09,2014-01-27,Special Cash,2014-02-07,None,2014-01-29
0.4929,2013-12-09,2014-01-27,Regular Cash,2014-02-07,Annual,2014-01-29
0.2845,2012-12-07,2013-01-23,Regular Cash,2013-02-01,Annual,2013-01-25
1.0,2012-10-12,2012-11-19,Special Cash,2012-11-29,None,2012-11-21
0.4072,2011-12-09,2012-01-24,Regular Cash,2012-02-03,Annual,2012-01-26
0.3987,2010-12-10,2011-01-25,Regular Cash,2011-02-04,Annual,2011-01-27
1.0,2010-10-22,2010-12-16,Special Cash,2010-12-29,None,2010-12-20
0.1613,2009-12-14,2010-01-25,Regular Cash,2010-02-05,Annual,2010-01-27
