Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.06,2018-01-03,2018-01-23,Regular Cash,2018-02-07,Quarter,2018-01-24
0.05,2017-10-25,2017-11-07,Regular Cash,2017-11-17,Quarter,2017-11-08
0.05,2017-07-27,2017-08-08,Regular Cash,2017-08-24,Quarter,2017-08-10
0.05,2017-05-03,2017-05-15,Regular Cash,2017-05-31,Quarter,2017-05-17
0.02,2017-01-06,2017-01-24,Regular Cash,2017-02-09,Quarter,2017-01-26
0.02,2016-10-27,2016-11-08,Regular Cash,2016-11-18,Quarter,2016-11-10
0.02,2016-07-27,2016-08-08,Regular Cash,2016-08-24,Quarter,2016-08-10
0.02,2016-05-04,2016-05-12,Regular Cash,2016-05-31,Quarter,2016-05-16
0.02,2016-01-05,2016-01-27,Regular Cash,2016-02-12,Quarter,2016-01-29
0.02,2015-10-21,2015-11-02,Regular Cash,2015-11-18,Quarter,2015-11-04
0.02,2015-07-22,2015-08-03,Regular Cash,2015-08-19,Quarter,2015-08-05
0.02,2015-04-23,2015-05-05,Regular Cash,2015-05-21,Quarter,2015-05-07
0.02,2015-01-06,2015-01-28,Regular Cash,2015-02-13,Quarter,2015-01-30
0.02,2014-10-22,2014-11-04,Regular Cash,2014-11-18,Quarter,2014-11-06
0.02,2014-07-22,2014-08-01,Regular Cash,2014-08-14,Quarter,2014-08-05
0.02,2014-05-01,2014-05-13,Regular Cash,2014-05-28,Quarter,2014-05-15
0.02,2014-01-02,2014-01-29,Regular Cash,2014-02-14,Quarter,2014-01-31
0.02,2013-10-24,2013-11-05,Regular Cash,2013-11-19,Quarter,2013-11-07
2.0,2013-07-24,2013-08-15,Stock Split,2013-08-14,None,2013-08-06
0.02,2013-07-24,2013-08-02,Regular Cash,2013-08-23,Quarter,2013-08-06
0.01,2013-05-02,2013-05-14,Regular Cash,2013-05-24,Quarter,2013-05-16
0.01,2013-01-16,2013-01-28,Regular Cash,2013-02-13,Quarter,2013-01-30
0.01,2012-10-24,2012-11-06,Regular Cash,2012-11-15,Quarter,2012-11-08
0.01,2012-07-19,2012-07-31,Regular Cash,2012-08-09,Quarter,2012-08-02
0.01,2012-05-01,2012-05-11,Regular Cash,2012-05-22,Quarter,2012-05-15
2.0,2012-01-04,2012-01-26,Stock Split,2012-01-25,None,2012-01-17
0.01,2012-01-04,2012-01-12,Regular Cash,2012-02-03,Quarter,2012-01-17
0.0075,2011-10-28,2011-11-09,Regular Cash,2011-11-21,Quarter,2011-11-14
0.0075,2011-07-29,2011-08-10,Regular Cash,2011-08-19,Quarter,2011-08-12
0.0075,2011-05-03,2011-05-13,Regular Cash,2011-05-24,Quarter,2011-05-17
0.0075,2011-01-13,2011-01-26,Regular Cash,2011-02-04,Quarter,2011-01-28
0.0075,2010-10-27,2010-11-08,Regular Cash,2010-11-24,Quarter,2010-11-10
0.0075,2010-07-22,2010-08-03,Regular Cash,2010-08-19,Quarter,2010-08-05
0.0075,2010-04-28,2010-05-07,Regular Cash,2010-05-25,Quarter,2010-05-11
0.0075,2010-01-14,2010-02-01,Regular Cash,2010-02-17,Quarter,2010-02-03
