Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.01,2017-11-08,2017-12-14,Regular Cash,2017-12-29,Quarter,2017-12-15
0.01,2017-08-03,2017-09-14,Regular Cash,2017-09-29,Quarter,2017-09-15
0.0133,2017-05-04,2017-06-07,Regular Cash,2017-06-23,Quarter,2017-06-09
0.01,2017-01-09,2017-02-08,Regular Cash,2017-02-24,Quarter,2017-02-10
0.01,2016-10-05,2016-11-08,Regular Cash,2016-11-25,Quarter,2016-11-11
0.01,2016-07-28,2016-08-10,Regular Cash,2016-08-26,Quarter,2016-08-12
0.01,2016-04-06,2016-05-11,Regular Cash,2016-05-27,Quarter,2016-05-13
0.01,2015-12-15,2016-02-10,Regular Cash,2016-02-26,Quarter,2016-02-12
0.01,2015-10-07,2015-11-10,Regular Cash,2015-11-27,Quarter,2015-11-13
2.0,2015-10-07,2015-11-03,Stock Split,2015-11-02,None,2015-10-21
0.01,2015-07-28,2015-08-12,Regular Cash,2015-08-28,Quarter,2015-08-14
0.01,2015-04-08,2015-05-13,Regular Cash,2015-05-29,Quarter,2015-05-15
0.01,2015-01-08,2015-02-11,Regular Cash,2015-02-27,Quarter,2015-02-13
0.01,2014-10-02,2014-11-12,Regular Cash,2014-11-28,Quarter,2014-11-14
0.01,2014-07-30,2014-08-13,Regular Cash,2014-08-29,Quarter,2014-08-15
0.01,2014-04-07,2014-05-14,Regular Cash,2014-05-30,Quarter,2014-05-16
0.01,2014-02-03,2014-02-12,Regular Cash,2014-02-28,Quarter,2014-02-14
0.01,2013-11-01,2013-11-13,Regular Cash,2013-11-29,Quarter,2013-11-15
0.01,2013-08-05,2013-08-14,Regular Cash,2013-08-30,Quarter,2013-08-16
0.01,2013-05-03,2013-05-15,Regular Cash,2013-05-31,Quarter,2013-05-17
0.01,2013-02-01,2013-02-13,Regular Cash,2013-02-28,Quarter,2013-02-15
0.01,2012-11-02,2012-11-14,Regular Cash,2012-11-30,Quarter,2012-11-16
0.01,2012-08-03,2012-08-15,Regular Cash,2012-08-31,Quarter,2012-08-17
0.01,2012-05-03,2012-05-15,Regular Cash,2012-05-31,Quarter,2012-05-17
0.01,2012-02-01,2012-02-13,Regular Cash,2012-02-29,Quarter,2012-02-15
0.01,2011-11-02,2011-11-14,Regular Cash,2011-11-30,Quarter,2011-11-16
0.01,2011-08-03,2011-08-15,Regular Cash,2011-08-31,Quarter,2011-08-17
0.01,2011-05-03,2011-05-13,Regular Cash,2011-05-31,Quarter,2011-05-17
0.01,2011-02-01,2011-02-10,Regular Cash,2011-02-28,Quarter,2011-02-14
0.01,2010-11-02,2010-11-12,Regular Cash,2010-11-30,Quarter,2010-11-16
0.01,2010-08-03,2010-08-13,Regular Cash,2010-08-31,Quarter,2010-08-17
0.01,2010-05-03,2010-05-13,Regular Cash,2010-05-28,Quarter,2010-05-17
0.01,2010-02-01,2010-02-10,Regular Cash,2010-02-26,Quarter,2010-02-15
