Dividend Amount,Declared Date,Ex-Date,Dividend Type,Payable Date,Dividend Frequency,Record Date
0.3,2017-11-16,2017-12-07,Regular Cash,2017-12-26,Quarter,2017-12-08
0.3,2017-08-17,2017-09-07,Regular Cash,2017-09-25,Quarter,2017-09-08
0.3,2017-05-18,2017-06-07,Regular Cash,2017-06-26,Quarter,2017-06-09
0.3,2017-02-21,2017-03-08,Regular Cash,2017-03-27,Quarter,2017-03-10
0.2,2016-11-22,2016-12-07,Regular Cash,2016-12-27,Quarter,2016-12-09
0.2,2016-08-19,2016-09-07,Regular Cash,2016-09-26,Quarter,2016-09-09
0.64,2016-06-08,2016-06-16,Regular Cash,2016-06-27,Quarter,2016-06-20
0.64,2016-03-03,2016-03-10,Regular Cash,2016-03-28,Quarter,2016-03-14
0.64,2015-11-19,2015-12-09,Regular Cash,2015-12-28,Quarter,2015-12-11
0.1,2015-09-28,2015-09-28,Cancelled,,None,
0.64,2015-09-11,2015-09-22,Regular Cash,2015-09-30,Quarter,2015-09-24
0.59,2015-05-21,2015-06-10,Regular Cash,2015-06-29,Quarter,2015-06-12
0.58,2015-02-11,2015-03-11,Regular Cash,2015-03-30,Quarter,2015-03-13
0.57,2014-11-18,2014-12-10,Regular Cash,2014-12-29,Quarter,2014-12-12
0.56,2014-06-15,2014-09-10,Regular Cash,2014-09-29,Quarter,2014-09-12
0.425,2014-05-22,2014-06-11,Regular Cash,2014-06-30,Quarter,2014-06-13
0.4025,2014-01-23,2014-03-12,Regular Cash,2014-03-31,Quarter,2014-03-14
0.38,2013-11-21,2013-12-11,Regular Cash,2013-12-30,Quarter,2013-12-13
0.36625,2013-08-21,2013-09-11,Regular Cash,2013-09-30,Quarter,2013-09-13
0.3525,2013-05-16,2013-06-05,Regular Cash,2013-06-24,Quarter,2013-06-07
0.33875,2013-01-17,2013-03-06,Regular Cash,2013-03-25,Quarter,2013-03-08
0.325,2012-11-15,2012-12-05,Regular Cash,2012-12-24,Quarter,2012-12-07
0.3125,2012-07-19,2012-08-22,Regular Cash,2012-09-10,Quarter,2012-08-24
0.3,2012-05-17,2012-06-06,Regular Cash,2012-06-25,Quarter,2012-06-08
0.25875,2012-01-19,2012-03-07,Regular Cash,2012-03-26,Quarter,2012-03-09
0.333333,2011-02-16,2012-01-03,Spinoff,2011-12-31,None,2011-12-14
0.25,2011-09-06,2011-12-07,Regular Cash,2011-12-27,Quarter,2011-12-09
0.2,2011-07-20,2011-08-24,Regular Cash,2011-09-12,Quarter,2011-08-26
0.2,2011-02-16,2011-06-08,Regular Cash,2011-06-27,Quarter,2011-06-10
0.125,2011-01-20,2011-03-09,Regular Cash,2011-03-28,Quarter,2011-03-11
0.125,2010-11-18,2010-12-08,Regular Cash,2010-12-27,Quarter,2010-12-10
0.125,2010-07-14,2010-08-25,Regular Cash,2010-09-13,Quarter,2010-08-27
0.125,2010-04-27,2010-06-09,Regular Cash,2010-06-28,Quarter,2010-06-11
0.11,2010-01-21,2010-03-10,Regular Cash,2010-03-29,Quarter,2010-03-12
